video_id,content_type,emotional_manipulation,commercial_signals,child_role,privacy_concern,clickbait_level,emotional_score,commercial_binary,child_protagonist,privacy_score,clickbait_score
r6VWVDJEDVE,cooking,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
yg40foFqNvU,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
uJaMm_IcplE,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
FTj25EYC4V8,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
wgQA_lgf4pA,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
VvQRwrlnRzI,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
mrnaIkb6vtI,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
mqblfON6ukE,other,none,brand_mention,co_star,none,mild,0.0,1,0,0.0,1.0
-5o51P-uTKc,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
Ipxx-6SKaYE,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
x0AfVUIR6u8,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
CDlkZZ3zA38,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
PCfdNEHQJ0A,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
3lYtp1ywbjU,other,none,brand_mention,co_star,none,mild,0.0,1,0,0.0,1.0
ehTFUsMb4pA,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
e6KSXt-ZnAM,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
Ts3W3LTby08,educational,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
CIBnCqADsqQ,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
_hx8NCGRF8o,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
9j65YvnSy0Y,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
RW9WWUwx-n0,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
oQH1-QR-X2c,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
1vAQALD1rew,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
ABC_VFYjOEM,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
x9zmUrX5gu4,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
i7-tC6hTGi4,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
oDVgNYi4n-s,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
JvQ2tk50kjc,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
WmTUhol9__M,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
QYIIHfBVRZw,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
BNDWT0CPYPE,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
ahN9vNNG6VE,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
_kkzVtIAnvM,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
5AKf6dKo7o4,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
VbXMvv5lsJs,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
GmC9xN-XPBY,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
VA_jrarYtSc,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
jxE1cXzTMWw,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
RcOqoLQuNoQ,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
nTi2pqBARmI,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
WQOrsscjiI8,other,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
1hREZe-P_Uk,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
LZgnQDZKgsA,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
KVOM--2smMk,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
ifnUGQvupWk,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
JK_qWvuO5oA,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
aE0Njh2QTVE,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
LtCupRkhCis,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Ij8rryB4tfU,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
O3-xDSOO5ohg,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
6CBH7jw8vYQ,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
4VfYVNxD9Uk,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
DAn84jST3ks,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
21Eg5mpCvIw,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
MN2kqnoXJDc,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
MznVbnvCDOs,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
xtSREg-m2gQ,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
zlBpAvHJrMo,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
ILLyRhWVvhs,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
-duQukRVrkU,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
t8ZPyS00ozE,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Zc57aSl3qoc,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
LmQxYK7xm9g,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
tL6Dm23obtc,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
4QoMhQUI7k0,educational,none,none,unclear,none,none,0.0,0,0,0.0,0.0
T7x9A4sl_5M,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Vn-K2qbkgPA,music_dance,none,none,unclear,none,none,0.0,0,0,0.0,0.0
I73BaodLMs0,daily_vlog,mild,none,cameo,low,mild,1.0,0,0,1.0,1.0
65hLTc9mF0M,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
d72VB5A98ac,gaming,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
Yeo5N-W0Eps,challenge,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
J-MKiUBLxU8,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
fWIx6U9KGlE,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
PxoZQkR4XsA,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
yWCrLrAMweM,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
XozcWSEzQAs,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
Y6dOIgxb7pI,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
FvY6GfOo018,prank,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
3ROp2bwqRc8,daily_vlog,none,brand_mention,co_star,low,mild,0.0,1,0,1.0,1.0
xgAWzhSSAY8,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
yXqaPsM-mlM,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
DuYLYn_0LHM,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
jk_q9_MAKbY,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
pGnJcB8FPZk,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
ZwrEG0Y0Uyc,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
R1HgTRlfG64,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
IsVQYuTDEfk,travel,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
-4vln3dnKiA,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
EpIcES7EjgI,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
KKVXmBJVHkA,travel,none,brand_mention,unclear,low,none,0.0,1,0,1.0,0.0
f2-RxPs8zx8,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
FCFF2s1T3U4,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
P6J2GrZQ5us,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
BwYCIrGZFdg,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
VCFH-bdD_WM,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
QV3vztZnWNc,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
mM-nZ2C2zwk,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
luG3xJSokWo,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
hHYjjr0iZYA,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
2ScIx_lUjv8,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
AvwxL2wrXR0,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
m5ShfJq09Uw,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
-CUDv-fszc4,cooking,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
GJBYJk4a5WI,daily_vlog,mild,none,protagonist,moderate,moderate,1.0,0,1,2.0,2.0
dKSLhf_ub1k,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
c5XM2hnlZY4,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
lMsSeEPZDwU,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
plXyPDSZD1w,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
mMG1PiEfutY,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
JimYkkJplMc,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
cQ_Nsr-fZ0A,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
TTVpc0Je8Fg,travel,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
YIGKbeAxrA8,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
rVRl88Nx4oQ,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
xerWHANWPgk,travel,none,none,protagonist,moderate,mild,0.0,0,1,2.0,1.0
8ag99Ldvl08,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
N2phUO9Z6AE,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
l0X2_wNOjVk,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
w4NevRKABlE,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
TV0URIL-5S8,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
yzceZzeF-60,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
P_fKev0vwh4,storytime,mild,none,co_star,moderate,moderate,1.0,0,0,2.0,2.0
lo-pjBcCPGg,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
uvkVScRiK2k,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
KTvBA0xsZto,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
WSvf1thz-2A,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
U8iCNQF3Pkg,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
jZMoveIbpRw,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
9ZtgxTIMvT4,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
-8pVpuaYv8c,cooking,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
zbKR8lyd8xQ,storytime,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
daek85DOKfg,storytime,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
Izx7dNJuLNk,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
Qb5mpMDM_iU,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
u3cVOaorBkU,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
SkAInXnZbWM,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
dJyIHzD2SwI,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
0tsN9-oyY-o,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
QAV2VaQT8O0,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
iSWhQIEaYLA,daily_vlog,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
KfxUSCsBiYU,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
waAuSdx6BQQ,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
x5z1-559Xcs,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
iqvQhN8GDG4,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
zV68FTDp0xE,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
i-l_-ApINOc,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
rq8QhO6SvWg,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
cqFg9uyzCdI,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
1SvjQzkEdjM,daily_vlog,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
nnKVVkFwgY8,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
dXjVIEATKJI,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
TSA1F7CQ3YI,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
F63PQe5dESM,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
OCPnTxr7V_k,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
_2KNfqRnrSg,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
QTmAlECu5eU,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
liUHF6Xzlts,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
eVvOHxtrFB0,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
Hd_HqzLAXkI,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
wrh_ZNJzopA,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
NRQdbffaAhE,unboxing,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
bHOaWVnUAq4,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
AJPs8F8hDwo,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
_GYX51TaKHo,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
IozTGRqX2R4,storytime,moderate,none,protagonist,high,moderate,2.0,0,1,3.0,2.0
Ts558Kw2MVo,travel,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
V27h4Xlsx7k,travel,none,none,unclear,none,none,0.0,0,0,0.0,0.0
uwRKg73npAk,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
49r6a5QVDJk,unboxing,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
lG88wkkQyx0,routine,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
CKBbp4o1F8Q,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
3IblQOghBP4,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
r0u5mNmuvYk,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
ryeaYBejSY4,unboxing,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
eP1OgYumpIo,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
UVD8H3Rpzgo,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
1ZekKLQxgXw,other,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
pAUcuG7tDFs,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
UeYrsv4llgI,daily_vlog,none,none,unclear,low,moderate,0.0,0,0,1.0,2.0
47EepDenOy8,daily_vlog,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
zRUauAE93Ow,travel,none,none,unclear,low,moderate,0.0,0,0,1.0,2.0
bSvmew1KkP0,storytime,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
ssMQI_b8fbA,other,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
dGuM4QG_Ua8,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
5wt42SpohOA,routine,none,none,unclear,low,none,0.0,0,0,1.0,0.0
JFGVzuHxYbY,unboxing,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
XFM-cMw1y0M,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
djNo_lGshBY,storytime,moderate,none,unclear,none,moderate,2.0,0,0,0.0,2.0
Hn7uYotDJ3U,storytime,moderate,none,unclear,none,moderate,2.0,0,0,0.0,2.0
YVQeGahrQoc,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
1QpHy9PsjSg,cooking,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
1rciFJR7YvE,unboxing,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
rZIeFwYV2Fs,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
naWGtbbJcok,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
6VTrKIAI8NE,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Fn6RXEskNDE,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
0z0ligNgHFY,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
URbxdHaXoIE,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
8rATGxbdads,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
PxjsuRlTemo,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
hyTSdxlMpso,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
skl7KgLcHsw,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
pqd5dweB_Uk,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
OqgHRZiOUes,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
UBMCyEoO07M,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Mh3BjL7yxgw,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
93xAI0J09hE,reaction,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
rfRacjNhpGQ,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
BwU6JM6N4cI,other,none,none,unclear,none,none,0.0,0,0,0.0,0.0
CAVlEk5nidU,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
GKtkKuI75ms,reaction,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
sqy7VfMookU,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
exipwvUSUgU,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
XoV8F23Hpl0,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
FffOU8luxTc,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Sc1sRlEbGbo,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
zKcoTxngOlk,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
ZRC9zZCpPQQ,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
gK6P1yIyrkw,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
tQnqy85ctJw,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Y_vvnw9ijtY,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
3zzDotD9cFM,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Z22ilcHhbSc,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
WTJ0O5cnM-8,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
bPC9OtFFZCU,travel,none,none,unclear,none,none,0.0,0,0,0.0,0.0
KRfR-GLLH8A,travel,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Q-PSfqI4hlM,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
A_wQAsrCTKA,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
TzOokw0aFYM,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
N6L5rHqh8So,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
mKo4k-fYxf4,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
rBZA6aaZoS4,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
TQAXM8gp_A8,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
zTuDrSB65bs,travel,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Bt8syCzjIXQ,travel,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
5oLQSL3Hqic,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
_qulJ2sRCf8,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
RTn9JUNe7pE,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
snSrHl-bems,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Cm3vGrBBVwM,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
AnaEs6yYQWw,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
mWBBFfZxh00,travel,none,none,unclear,none,none,0.0,0,0,0.0,0.0
82GMcEE5wso,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
rw515_HUKbM,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
nZsECQMz6y0,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
sKtdyIo9w4w,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
7sVhHH-Hjjw,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
0yoE0P8-Sas,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
HGCNVUcK-do,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
3u7tPVU8uIc,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
AHVY_H6mSls,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
c6eQIOvJMO4,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
rZYf_ihopvs,travel,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
bLwG_tI6X7I,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
ZLRJoP3DdAk,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
NUE4dC5IQVk,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
5QXYNEs1_PU,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
wGN-P9lngPs,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
YSEqoPPqpUA,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
_-RA0n28Cs8,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Ic2_-Keym4E,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
0d4iQjusCNQ,daily_vlog,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
AAAzpaYuf4Q,travel,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
U_51FsYkF6A,travel,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
X29TYRB4KE4,travel,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
n9gObnhezlQ,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
S1QKQJxkUeo,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
UjYusnJ1m4c,travel,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
dBpAwbGjAdU,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
g0odE02-2a0,routine,none,brand_mention,cameo,low,mild,0.0,1,0,1.0,1.0
MhP1hL3qZLA,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
dmGyN3W7Xys,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
inQ2IgdyoO8,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
6Odte9XMR_Y,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
HjwpFKS9YfQ,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
F4Hw-142yjM,daily_vlog,none,brand_mention,unclear,low,mild,0.0,1,0,1.0,1.0
4dSLX71UPro,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
eEvTydW0sTA,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
FAgVzNJH1TY,routine,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
ozHAmNTZL_s,challenge,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
Ed6XJfRnzjo,other,none,affiliate,unclear,none,mild,0.0,1,0,0.0,1.0
TPYy0LGMSkk,daily_vlog,none,likely_sponsored,unclear,low,mild,0.0,1,0,1.0,1.0
hHAfJyl49tg,daily_vlog,none,none,unclear,moderate,mild,0.0,0,0,2.0,1.0
-6T4DlnPuV4,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
6fpr_hiC2Yk,storytime,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
c6EAOl-lb5A,prank,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
WtugtBO3Lqs,prank,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
Kx4dEkCmGfg,prank,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
DvKKIyK27oY,storytime,mild,none,unclear,moderate,moderate,1.0,0,0,2.0,2.0
z0539CmZXpU,prank,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
n1ILaInOqPQ,storytime,mild,none,unclear,moderate,moderate,1.0,0,0,2.0,2.0
7cVy2LsqKeQ,challenge,mild,none,unclear,moderate,moderate,1.0,0,0,2.0,2.0
Rgikv7DpueA,storytime,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
h2C47Vp_JxM,prank,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
B3HDK2LLvWg,prank,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
y8-5j6t3JLw,storytime,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
ytwgADBqOdc,prank,moderate,none,unclear,moderate,moderate,2.0,0,0,2.0,2.0
STwggaRf-Yo,storytime,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
lbk7zVnZi2k,prank,mild,none,unclear,moderate,moderate,1.0,0,0,2.0,2.0
-WnkIYBIJZ0,storytime,moderate,none,unclear,moderate,severe,2.0,0,0,2.0,3.0
VoZlX5LfRaQ,storytime,mild,none,unclear,moderate,mild,1.0,0,0,2.0,1.0
DunBnQnzkJM,travel,mild,none,unclear,moderate,moderate,1.0,0,0,2.0,2.0
