id,title,channel_short_name,viewCount,performative_labor_llm,emotional_bait_llm,narrative_conflict_llm,challenge_format_llm,commercial_content_llm,privacy_violation_llm,video_id,performative_labor_vision,emotional_bait_vision,narrative_conflict_vision,challenge_format_vision,commercial_content_vision,privacy_violation_vision,overall_exploitative
igZoJ0PXwxo,Nothing Fits Anymore 5 Months Later (Before and After),kkandbabyj,427279,0,0,0,0,0,0,igZoJ0PXwxo,0.1,0.3,0.2,0.0,0.2,0.0,0.1
7CjK8H6X_qs,They Got A Puppy!,kkandbabyj,277891,0,0,0,0,0,0,7CjK8H6X_qs,0.2,0.3,0.1,0.0,0.0,0.0,0.1
-99FQ_k3tHk,Our Friends Feel Bad For Me..,kkandbabyj,211849,0,1,0,0,0,0,-99FQ_k3tHk,0.2,0.3,0.1,0.0,0.0,0.1,0.1
Mx4JomltK40,The Truth About Our Newborn,kkandbabyj,321599,0,0,0,0,0,1,Mx4JomltK40,0.2,0.3,0.4,0.0,0.0,0.3,0.3
Fkr30h9GYgs,WORST FEELING EVER!,kkandbabyj,121390,0,1,0,0,0,0,Fkr30h9GYgs,0.1,0.3,0.2,0.0,0.0,0.2,0.2
1XIjm7K2HwA,Toddler Worries For His Mom,kkandbabyj,264873,0,1,0,0,0,0,1XIjm7K2HwA,0.7,0.9,0.6,0.0,0.0,0.7,0.8
SrlcNagjSY8,decorating the house for Christmas!,kkandbabyj,86412,0,0,0,0,0,0,SrlcNagjSY8,0.1,0.0,0.0,0.0,0.3,0.0,0.1
id6d8wF74Wg,Dysfunctional Fall Family Photoshoot,kkandbabyj,300776,0,0,1,0,0,0,id6d8wF74Wg,0.3,0.2,0.4,0.0,0.0,0.1,0.2
1FM9M_I-eR4,Finally Teaching Our Kids Vietnamese,kkandbabyj,172790,0,0,0,0,0,0,1FM9M_I-eR4,0.2,0.1,0.1,0.0,0.0,0.0,0.1
Cc6YKj_krl4,BABY BEACH DISASTER!,kkandbabyj,141448,0,0,0,0,0,0,Cc6YKj_krl4,0.2,0.7,0.6,0.0,0.0,0.3,0.5
uKxU8OawB5U,She's Buying A House!!!,kkandbabyj,263445,0,0,0,0,0,0,uKxU8OawB5U,0.1,0.1,0.0,0.0,0.0,0.0,0.1
yMDmk2VtvpE,Baby Finally Learning How To Crawl!,kkandbabyj,288474,0,0,0,0,0,0,yMDmk2VtvpE,0.1,0.2,0.0,0.0,0.0,0.1,0.1
940RVSkw3Og,"after school routine, new decor + valentines day gift ideas!",kkandbabyj,124656,0,0,0,0,0,0,940RVSkw3Og,0.3,0.1,0.0,0.0,0.7,0.0,0.3
Bd6BtBe5qpg,IT'S A MESS!,kkandbabyj,263706,0,0,0,0,0,0,Bd6BtBe5qpg,0.1,0.3,0.2,0.0,0.0,0.0,0.1
o0t0wwBgG10,the only friend who does this,kkandbabyj,72528,0,0,0,0,0,0,o0t0wwBgG10,0.1,0.0,0.0,0.0,0.7,0.0,0.2
enp0KGYWKfU,I Colored My Hair And Didn’t Tell Him!,kkandbabyj,308036,0,0,1,0,0,0,enp0KGYWKfU,0.7,0.4,0.5,0.0,0.0,0.0,0.4
QazRlSjVNSU,"back to school shopping with my 2nd, 3rd & 4th grader!",kkandbabyj,96541,0,0,0,0,0,0,QazRlSjVNSU,0.2,0.0,0.0,0.0,0.6,0.1,0.3
yTH7IpGLJ6Y,I can't believe they took this away..,kkandbabyj,71934,0,1,0,0,0,0,yTH7IpGLJ6Y,0.1,0.1,0.0,0.0,0.3,0.0,0.1
qkrLJ4DMMRk,Jackson's New Bedroom Reveal! (WARNING: EXTREME CUTENESS),kkandbabyj,710639,0,0,0,0,0,0,qkrLJ4DMMRk,0.2,0.3,0.0,0.0,0.3,0.1,0.2
ohIBAYJ79BU,4MOMS ROCKAROO BABY SWING,kkandbabyj,14339,0,0,0,0,1,0,ohIBAYJ79BU,0.1,0.1,0.0,0.0,0.7,0.0,0.2
UYdl5qvIYC0,Mixing Makeup Eyeshadow Into Satisfying Slime ASMR PINK VS BLUE,lifewithbrothers,2250562,0,0,0,0,0,0,UYdl5qvIYC0,0.7,0.6,0.0,0.0,0.3,0.0,0.5
y3WoLsVB8-c,Don't Choose the Wrong Halloween Balloon Slime Challenge,lifewithbrothers,196126,1,0,0,1,0,0,y3WoLsVB8-c,0.8,0.7,0.6,0.9,0.0,0.0,0.7
Dlz4qSmHLPw,PINK VS BLACK Shopping Challenge!! 💖🖤😍,lifewithbrothers,66537,1,0,1,1,1,0,Dlz4qSmHLPw,0.8,0.6,0.7,0.9,0.5,0.0,0.7
qAYaDMBd3Fo,CHOCOLATE FONDUE CHALLENGE!,lifewithbrothers,172919,1,0,0,1,0,0,qAYaDMBd3Fo,0.8,0.6,0.1,0.9,0.0,0.0,0.6
nAikyC7Oy44,SPOILING MY LITTLE BROTHER FOR 24 HOURS!!,lifewithbrothers,16329,0,0,0,1,0,0,nAikyC7Oy44,0.8,0.7,0.1,0.9,0.0,0.0,0.7
x9tnUNrTJM0,ADDING TOO MUCH INGREDIENTS INTO SLIME!,lifewithbrothers,104090,0,0,0,0,0,0,x9tnUNrTJM0,0.8,0.6,0.3,0.7,0.0,0.0,0.6
Yvp4cpcVEF0,We OPENED Our Own TARGET STORE At Home!!,lifewithbrothers,72559,1,0,0,0,1,0,Yvp4cpcVEF0,0.8,0.7,0.0,0.0,0.9,0.0,0.7
1iDxwUIT4W8,UNBOXING VIRAL LABUBU’S,lifewithbrothers,45964,0,0,0,0,1,0,1iDxwUIT4W8,0.7,0.6,0.0,0.0,0.8,0.0,0.6
TCJuwdJ9Zss,TWIN TELEPATHY FIX THIS SUPER OLD STICKY SLIME CHALLENGE!!,lifewithbrothers,82261,1,0,0,1,0,0,TCJuwdJ9Zss,0.9,0.8,0.3,0.9,0.2,0.0,0.7
wPD3Vhadm_U,FIX THIS 200 POUND FLUFFY SLIME CHALLENGE,lifewithbrothers,184833,1,0,0,1,0,0,wPD3Vhadm_U,0.8,0.7,0.5,1.0,0.2,0.0,0.6
xe0hpihAo_A,Real Food vs Pop It Food!!!,lifewithbrothers,281533,0,0,0,0,0,0,xe0hpihAo_A,0.8,0.7,0.6,0.9,0.7,0.0,0.7
YNXjkY1jsk0,Extreme Don't Choose the Wrong Money Slime Challenge,lifewithbrothers,64664,1,0,0,1,0,0,YNXjkY1jsk0,0.9,0.8,0.6,1.0,0.2,0.0,0.7
v2pzzVHv-OY,DIY MAKING GIANT STANLEY CUPS,lifewithbrothers,78748,0,0,0,0,0,0,v2pzzVHv-OY,0.8,0.6,0.0,0.0,0.3,0.0,0.5
84MO2BPs7tM,Eating Gummy Food VS Real Food Challenge!,lifewithbrothers,70458,1,0,0,1,0,0,84MO2BPs7tM,0.8,0.7,0.4,0.9,0.0,0.0,0.6
dwsg8d8Voqw,LAST TO LEAVE THE. BOBA TEA POOL WINS A BIG PRIZE!!!,lifewithbrothers,123535,1,0,0,1,0,0,dwsg8d8Voqw,0.9,0.7,0.8,1.0,0.3,0.0,0.7
hY0jqhSzmeE,Living in a Tiny Floating House for 24 Hours!,lifewithbrothers,274807,0,0,0,1,0,0,hY0jqhSzmeE,0.7,0.6,0.1,0.9,0.3,0.0,0.5
0qIcnOj4_8k,BACK TO SCHOOL SUPPLIES SHOPPING AT TARGET 2024,lifewithbrothers,39600,0,0,0,0,0,0,0qIcnOj4_8k,0.3,0.4,0.0,0.0,0.7,0.0,0.3
WfKld2yNXek,MY SISTER BROKE MY LEG 😡🏥,lifewithbrothers,39415,0,1,1,0,0,0,WfKld2yNXek,0.7,0.8,0.6,0.0,0.0,0.7,0.7
Zjrq13e8T1s,FIX THIS STORE BOUGHT SLIME CHALLENGE! MYSTERY WHEEL EDITION!,lifewithbrothers,2915025,1,0,0,1,0,0,Zjrq13e8T1s,0.9,0.8,0.6,1.0,0.3,0.0,0.7
RElUn9WRxbY,BUYING ANYTHING In Your COLOR FOR 30 MINUTES CHALLENGE!,lifewithbrothers,68794,1,0,0,1,0,0,RElUn9WRxbY,0.9,0.8,0.6,1.0,0.7,0.0,0.8
usaMJsx9T9M,Testing VIRAL TIKTOK and INSTAGRAM Slime VIDEOS!!,lifewithbrothers,47704,0,0,0,0,0,0,usaMJsx9T9M,0.8,0.9,0.6,0.8,0.1,0.0,0.7
GFMlhMgWhgk,SNEAKING OUT WITH MY LITTLE SISTER AT 12 AM * We got Caught*,lifewithbrothers,87791,0,0,1,0,0,0,GFMlhMgWhgk,0.8,0.7,0.9,0.6,0.0,0.2,0.7
mrgTqqVnFUE,BACK TO SCHOOL SHOPPING AT THE MALL 2023,lifewithbrothers,38386,0,0,0,0,0,0,mrgTqqVnFUE,0.6,0.7,0.0,0.0,0.8,0.0,0.5
sv_sPSo9g7I,Don't Choose the Wrong Fidget Slime Challenge!!!,lifewithbrothers,781510,1,0,0,1,0,0,sv_sPSo9g7I,0.8,0.7,0.3,0.9,0.8,0.0,0.7
Gq55fAoy4Ak,We Got a Puppy!,lifewithbrothers,32829,0,0,0,0,0,0,Gq55fAoy4Ak,0.2,0.3,0.0,0.0,0.0,0.0,0.1
uE46usMqrNk,LAST TO STOP EATING SPICY CHIPS  | Life With Brothers,lifewithbrothers,189243,1,0,0,1,0,0,uE46usMqrNk,0.8,0.7,0.6,1.0,0.7,0.0,0.7
Kjc8tK2OSn0,GUESS THE LOGO! MARY VS IZZY,lifewithbrothers,79070,1,0,1,1,0,0,Kjc8tK2OSn0,0.8,0.3,0.6,1.0,0.7,0.0,0.7
i4G4GzSrFrM,Eating the Worlds Spiciest VS Sourest Food - Challenge,lifewithbrothers,502889,1,0,0,1,0,0,i4G4GzSrFrM,0.9,0.8,0.7,1.0,0.6,0.0,0.7
V7AI5rJUmrI,Last To STOP Eating SPICY CHIPS Wins Water **GONE WRONG**,lifewithbrothers,86684,1,1,0,1,0,0,V7AI5rJUmrI,0.9,0.8,0.7,1.0,0.6,0.0,0.8
R0P-C17RRm4,MYSTERY BUTTONS CHOOSE MARY'S 16TH BIRTHDAY PRESENTS,lifewithbrothers,93583,1,0,0,1,0,0,R0P-C17RRm4,0.8,0.6,0.0,0.7,0.5,0.0,0.6
pvoEWQFFjPw,Getting Tested for Covid!!!,lifewithbrothers,366279,0,0,0,0,0,1,pvoEWQFFjPw,0.3,0.4,0.0,0.0,0.0,0.6,0.3
SPDkFfFFpqM,Cutting My Cast OFF at HOME!! Epic Fail!,lifewithbrothers,218905,0,0,0,0,0,0,SPDkFfFFpqM,0.3,0.6,0.2,0.0,0.0,0.7,0.5
-zOqZsGIC94,SHOPPING AND SWAPPING BURR BASKETS,lifewithbrothers,21202,0,0,0,0,0,0,-zOqZsGIC94,0.3,0.2,0.0,0.4,0.5,0.0,0.3
BkiPI94BcXk,DON’T MAKE SLIME WITH SUPER LONG ACRYLIC NAILS!!! 😫,lifewithbrothers,126601,0,1,0,0,0,0,BkiPI94BcXk,0.8,0.7,0.1,0.9,0.1,0.0,0.6
mYj0dakHtjY,WE HAD TO RUSH IZZY TO THE EMERGENCY ROOM...❤️‍🩹😢,lifewithbrothers,85494,0,1,0,0,0,1,mYj0dakHtjY,0.8,0.9,0.7,0.1,0.0,0.8,0.85
MJ4uyoKgLZA,OPENING Disney Store Mini Brands * IZZY CRIED* NOT CLICK BAIT**,lifewithbrothers,96881,0,1,0,0,1,0,MJ4uyoKgLZA,0.7,0.8,0.0,0.0,0.9,0.0,0.7
IHB8PwmFFkU,SIRI VS ALEXA PICKS MY SLIME INGREDIENTS 2,lifewithbrothers,340525,0,0,0,0,0,0,IHB8PwmFFkU,0.8,0.6,0.7,0.9,0.7,0.0,0.7
FyJN0eqZaMw,DRESS TO IMPRESS IN REAL LIFE,lifewithbrothers,18272,0,0,0,0,0,0,FyJN0eqZaMw,0.9,0.7,0.0,0.0,0.0,0.0,0.6
jmvXRZh-gQ0,2 LAYER CAKE DECORATiNG CHALLENGE!,lifewithbrothers,80929,1,0,0,1,0,0,jmvXRZh-gQ0,0.8,0.7,0.6,0.9,0.3,0.0,0.7
Sh9FzpiIjC8,Don't Choose the Wrong Christmas Stocking Slime Challenge,lifewithbrothers,243207,1,0,0,1,0,0,Sh9FzpiIjC8,0.9,0.7,0.6,1.0,0.3,0.0,0.7
CZGubIUCs7U,TRADING FIDGET TOYS AT 3AM!!,lifewithbrothers,163852,0,0,0,0,0,0,CZGubIUCs7U,0.8,0.9,0.3,0.7,0.6,0.0,0.7
3vWfryHhjVc,Back to School Shopping at Target 2021! New School Supplies,lifewithbrothers,116528,0,0,0,0,0,0,3vWfryHhjVc,0.7,0.6,0.0,0.0,0.8,0.0,0.5
cGO0C1Ih910,UNBOXING NEW TOY MINI BRANDS FROM TIKTOK!!,lifewithbrothers,121441,0,0,0,0,1,0,cGO0C1Ih910,0.8,0.7,0.0,0.0,0.9,0.0,0.7
YwH3Q6h7oWQ,Making Slime with Piping Bags! Most Satisfying Slime Video★ASMR★,lifewithbrothers,162129,0,0,0,0,0,0,YwH3Q6h7oWQ,0.8,0.6,0.0,0.0,0.0,0.0,0.5
xYUWbnnmVG8,MAKING DIY NANO TAPE SQUISHES!! NANO TAPE BUBBLES!!,lifewithbrothers,66630,0,0,0,0,0,0,xYUWbnnmVG8,0.8,0.6,0.0,0.0,0.0,0.0,0.4
61T8njQkPMU,Testing Getting for Covid-19!!! | Life with Brothers,lifewithbrothers,83022,0,0,0,0,0,1,61T8njQkPMU,0.7,0.6,0.2,0.0,0.0,0.3,0.4
w9gVblmdfsI,Eating Spicy Vs Sour Food - EXTREME Challenge,lifewithbrothers,50445,1,0,0,1,0,0,w9gVblmdfsI,0.8,0.7,0.6,0.9,0.8,0.0,0.7
Yn2qqlkQZ1A,MCDONALDS HAPPY MEAL POP IT TOYS,lifewithbrothers,1067760,0,0,0,0,1,0,Yn2qqlkQZ1A,0.7,0.6,0.0,0.0,0.8,0.0,0.6
U0ktjKpAksQ,ORGANIZED FIDGET COLLECTION TOUR! *HIGHLY SATISFYING*,lifewithbrothers,81491,0,0,0,0,0,0,U0ktjKpAksQ,0.7,0.6,0.0,0.0,0.3,0.0,0.4
7XHVjmTcxhw,ORDERING WHATEVER THE PERSON INFRONT OF US ORDERS FAST FOOD CHALLENGE 🍔🍟🥤,lifewithbrothers,93984,1,0,0,1,0,0,7XHVjmTcxhw,0.8,0.7,0.3,0.9,0.8,0.0,0.7
-7GgGeREprE,Eating The WORLD'S SPICIEST Ramen Noodles Challenge!!,lifewithbrothers,77860,1,0,0,1,0,0,-7GgGeREprE,0.8,0.9,0.3,0.9,0.0,0.0,0.7
OCwnDeShuJo,Mixing Makeup Eyeshadow Into Satisfying Slime ASMR,lifewithbrothers,271155,0,0,0,0,0,0,OCwnDeShuJo,0.8,0.6,0.0,0.0,0.3,0.0,0.5
dICBNY_irH0,ONLY EATING AND SHOPPING IN GREEN FOR ST. PATRICKS DAY!!,lifewithbrothers,37566,0,0,0,0,0,0,dICBNY_irH0,0.6,0.1,0.0,0.7,0.0,0.0,0.4
vtNiw7H1aRI,100 Pounds of Fluffy PINK Butter Slime,lifewithbrothers,127489,0,0,0,0,0,0,vtNiw7H1aRI,0.8,0.7,0.0,0.0,0.6,0.0,0.6
0pXZ06fRjgw,Halloween Wheel of Fate Picks Our Slime Ingredients Challenge,lifewithbrothers,54175,1,0,0,1,0,0,0pXZ06fRjgw,0.9,0.8,0.3,0.9,0.2,0.0,0.7
JxuhJgSF7Yc,Fidget Toys Shopping At Walmart in Arizona + Store Bought Slime Shopping,lifewithbrothers,173400,0,0,0,0,1,0,JxuhJgSF7Yc,0.6,0.7,0.0,0.0,0.8,0.0,0.5
4p3yCZ3WSLY,DIY SLIME VALENTINES FOR SCHOOL,lifewithbrothers,33966,0,0,0,0,0,0,4p3yCZ3WSLY,0.7,0.6,0.0,0.0,0.0,0.0,0.3
dmfX2xxeMEg,Don’t Choose the Wrong Christmas Present Challenge,lifewithbrothers,59017,1,0,0,1,0,0,dmfX2xxeMEg,0.8,0.7,0.6,1.0,0.3,0.0,0.7
pwSNcoLuz7s,"Putting Fidgets Into Slime!  POP IT FIDGET, SIMPL DIMPL!!!",lifewithbrothers,264191,0,0,0,0,0,0,pwSNcoLuz7s,0.7,0.6,0.1,0.0,0.8,0.0,0.6
UXqM1EYiSE4,Valentine's Day Shopping,lifewithbrothers,15425,0,0,0,0,0,0,UXqM1EYiSE4,0.8,0.7,0.0,0.0,0.9,0.0,0.7
wObq6xQF9Mk,Kids Got Talent show with Nastya and friends,likenastya,90245092,1,0,0,0,0,0,wObq6xQF9Mk,0.8,0.3,0.4,0.7,0.1,0.0,0.5
UymK_DncaGU,Nastya shows that washing hands is not boring at all,likenastya,75586494,0,0,0,0,0,0,UymK_DncaGU,0.8,0.3,0.0,0.0,0.7,0.0,0.6
keq6koHGPs0,Nastya takes care of new pets Bitzee,likenastya,4438557,0,0,0,0,0,0,keq6koHGPs0,0.7,0.3,0.0,0.0,0.8,0.0,0.6
eB_o6E4LQsQ,Nastya copies dad all day,likenastya,116244318,0,0,0,0,0,0,eB_o6E4LQsQ,0.7,0.3,0.0,0.0,0.2,0.0,0.4
BflYVPHQuTc,Nastya and friends - Christmas challenge Grinch vs Santa,likenastya,7636856,1,0,1,1,0,0,BflYVPHQuTc,0.9,0.7,0.6,0.8,0.1,0.0,0.7
8JpKXOG9nI4,Nastya helps her friend to behave fairly with other kids,likenastya,33923522,0,0,0,0,0,0,8JpKXOG9nI4,0.8,0.3,0.2,0.0,0.4,0.0,0.5
DzR8Naajmz0,Nastya and dad Family fun time in the Land of Legends park,likenastya,13495967,0,0,0,0,0,0,DzR8Naajmz0,0.2,0.3,0.0,0.0,0.1,0.0,0.1
KoKwAvymrk8,Nastya and her friends learn responsibility,likenastya,4822863,0,0,0,0,0,0,KoKwAvymrk8,0.8,0.7,0.4,0.0,0.1,0.0,0.6
-uBNOf-5UmU,Nastya and her school story about diversity,likenastya,63089879,0,0,0,0,0,0,-uBNOf-5UmU,0.7,0.6,0.5,0.0,0.1,0.4,0.5
SaMTl7yr4xg,Nastya and the story about colored hair,likenastya,132974135,0,0,0,0,0,0,SaMTl7yr4xg,0.7,0.2,0.0,0.0,0.1,0.0,0.4
W-wSU1cHfrs,Nastya and the story about diversity in appearance,likenastya,159940918,0,0,0,0,0,0,W-wSU1cHfrs,0.6,0.2,0.3,0.0,0.1,0.0,0.3
0sVdc8HYVWA,Nastya and Dad spend a day off at the kids playroom,likenastya,12594710,0,0,0,0,0,0,0sVdc8HYVWA,0.2,0.1,0.0,0.0,0.1,0.0,0.1
BaYQ6Y91C3M,Nastya and Useful stories about taking care of health,likenastya,45629127,0,0,0,0,0,0,BaYQ6Y91C3M,0.8,0.7,0.6,0.0,0.0,0.0,0.6
XYA0xAvyvwc,Nastya and friends playing Cardboard BOX hide and seek,likenastya,7278307,1,0,0,0,0,0,XYA0xAvyvwc,0.7,0.3,0.1,0.0,0.2,0.0,0.4
R4iR4LOJcXc,Nastya and Dad open the Advent calendar and other Christmas stories,likenastya,40072849,0,0,0,0,0,0,R4iR4LOJcXc,0.3,0.2,0.0,0.0,0.4,0.0,0.2
_1dNTp1AsUY,Nastya and Daddy solve the mystery challenge of 5 keys,likenastya,86489728,1,0,0,1,0,0,_1dNTp1AsUY,0.8,0.7,0.3,0.9,0.2,0.0,0.7
GGp7Fiv1KOg,Nastya plays Talking Tom & Friends: World,likenastya,1699370,0,0,0,0,0,0,GGp7Fiv1KOg,0.7,0.6,0.0,0.0,0.8,0.0,0.6
siSkwrbp8uM,Nastya and Evelyn having fun on the Royal Caribbean cruise,likenastya,9520587,0,0,0,0,0,0,siSkwrbp8uM,0.3,0.6,0.0,0.0,0.7,0.0,0.4
YfbcH_OO-Ck,Nastya and her Friends Princesses,likenastya,194415134,0,0,0,0,0,0,YfbcH_OO-Ck,0.8,0.6,0.0,0.0,0.2,0.0,0.5
6CXVFYUNJwY,Nastya and her adventures around the world,likenastya,17965279,0,0,0,0,0,0,6CXVFYUNJwY,0.3,0.2,0.0,0.0,0.1,0.0,0.2
NLXPtIWNEG0,Nastya Hepls Dad Escape the Maze,likenastya,13253330,1,0,0,1,0,0,NLXPtIWNEG0,0.9,0.7,0.6,0.8,0.0,0.0,0.7
iIFvUW_5buU,Nastya and Funny Escape Adventures for kids,likenastya,64587248,0,0,0,0,0,0,iIFvUW_5buU,0.8,0.7,0.3,0.4,0.0,0.0,0.6
KvL68T6YUJ8,Nastya and the Barbie's escape rooms,likenastya,6951952,1,0,0,1,0,0,KvL68T6YUJ8,0.8,0.3,0.2,0.6,0.7,0.0,0.7
5aElcBR19a8,Nastya and Daddy - copy me challenge,likenastya,68491273,1,0,0,1,0,0,5aElcBR19a8,0.8,0.3,0.0,0.7,0.2,0.0,0.5
NXhpDEhOuCI,Nastya is helping her little friend find a super nanny,likenastya,6127966,0,0,0,0,0,0,NXhpDEhOuCI,0.9,0.7,0.3,0.0,0.1,0.0,0.7
WovN8TH3gKQ,Nastya and Evelyn - funny stories about friendship and school,likenastya,210211893,0,0,0,0,0,0,WovN8TH3gKQ,0.7,0.6,0.1,0.0,0.1,0.0,0.5
sT1XiAPsG-I,Nastya learns how important it is for children to wear braces,likenastya,33883238,0,0,0,0,0,0,sT1XiAPsG-I,0.6,0.2,0.0,0.0,0.1,0.1,0.3
eaHkDAQ6wdo,Nastya and Evelyn help each other as best friends,likenastya,195433380,0,0,0,0,0,0,eaHkDAQ6wdo,0.7,0.2,0.0,0.0,0.1,0.0,0.3
pfGVFEimyoM,Nastya and her Halloween store,likenastya,31201457,0,0,0,0,0,0,pfGVFEimyoM,0.8,0.7,0.3,0.0,0.6,0.0,0.6
z2qOW0c-m34,Nastya and dad follow the rules of conduct in the park,likenastya,60680903,0,0,0,0,0,0,z2qOW0c-m34,0.7,0.3,0.0,0.0,0.1,0.0,0.4
JK0TgKx9H8I,Nastya and mysterious adventures on Halloween,likenastya,277040307,0,0,0,0,0,0,JK0TgKx9H8I,0.8,0.6,0.3,0.0,0.1,0.0,0.5
Sf8u062xdbw,Nastya learns to sleep alone,likenastya,227582955,0,0,0,0,0,0,Sf8u062xdbw,0.7,0.4,0.3,0.0,0.1,0.0,0.4
N22gmDhQ7LE,Nastya and Rich vs Poor Hospital,likenastya,14873833,0,0,1,0,0,0,N22gmDhQ7LE,0.9,0.7,0.8,0.0,0.1,0.2,0.7
Y9gQTN4CmsI,Nastya and Evelyn participate in a fashion competition for the best outfit for parties,likenastya,22483262,1,0,0,0,0,0,Y9gQTN4CmsI,0.8,0.2,0.3,0.6,0.9,0.0,0.7
ZcAIfKz2s4I,Nastya and the fashion show with Rock Squad,likenastya,34599482,1,0,0,0,0,0,ZcAIfKz2s4I,0.8,0.2,0.0,0.0,0.3,0.0,0.5
MMwYj14WUlk,Nastya and the Phone challenge for kids,likenastya,25301962,1,0,0,1,0,0,MMwYj14WUlk,0.8,0.7,0.3,0.9,0.0,0.0,0.7
5LnMdhBnCuE,Nastya tries to find friends at lower school,likenastya,91626396,0,0,0,0,0,0,5LnMdhBnCuE,0.7,0.3,0.4,0.0,0.1,0.0,0.4
3482CP2zGWo,Nastya and Cardboard Cars Challenge for kids,likenastya,1722255,1,0,0,1,0,0,3482CP2zGWo,0.9,0.8,0.7,0.8,0.1,0.0,0.7
eajyO-X5SH0,Nastya and her friends decorate playhouses and other adventures of friends.,likenastya,58035367,0,0,0,0,0,0,eajyO-X5SH0,0.7,0.2,0.1,0.0,0.3,0.0,0.4
UQ5Ra_l0vNY,Funny English Alphabet from Nastya and Evelyn,likenastya,133886798,0,0,0,0,0,0,UQ5Ra_l0vNY,0.8,0.3,0.0,0.0,0.2,0.0,0.5
CeArJUx00Z8,Nastya plays hide and seek with her dad at home,likenastya,294293778,0,0,0,0,0,0,CeArJUx00Z8,0.7,0.2,0.1,0.0,0.3,0.0,0.4
KPYyRsSHRy4,Nastya and Dad in the yummy Fruits and Vegetables dance challenge,likenastya,30591010,1,0,0,1,0,0,KPYyRsSHRy4,0.7,0.3,0.0,0.6,0.2,0.0,0.5
QUOt7n42er0,Nastya and a big Collection of Chocolate Stories for kids,likenastya,49461527,0,0,0,0,0,0,QUOt7n42er0,0.8,0.7,0.0,0.0,0.2,0.0,0.6
0a3wyei7CpA,Nastya and kids outdoor activities in Turkey,likenastya,74866669,0,0,0,0,0,0,0a3wyei7CpA,0.2,0.1,0.0,0.0,0.1,0.0,0.1
Ar4gmOGp6qA,Nastya arranged a test of patience for the kids,likenastya,8922884,1,0,0,1,0,0,Ar4gmOGp6qA,0.8,0.3,0.6,0.9,0.1,0.0,0.7
V75u9HY7xyU,Nastya goes to Los Angeles and the hotel room tour,likenastya,28572424,0,0,0,0,0,0,V75u9HY7xyU,0.3,0.6,0.0,0.0,0.0,0.0,0.2
mfTigUQ6HvI,Nastya explains the safety rules in the city with the Littlest Pet Shop toys,likenastya,3448814,0,0,0,0,1,0,mfTigUQ6HvI,0.8,0.3,0.0,0.0,0.6,0.0,0.5
3lgu-wgHbis,Nastya and her Family trip to the pig island,likenastya,162805092,0,0,0,0,0,0,3lgu-wgHbis,0.2,0.1,0.0,0.0,0.3,0.0,0.2
FRByzH4ySwc,Nastya and Dad are celebrating Thanksgiving,likenastya,26940105,0,0,0,0,0,0,FRByzH4ySwc,0.6,0.1,0.0,0.0,0.2,0.0,0.3
M2BbRjUUTDo,Nastya and useful stories for children about good behavior and health care,likenastya,35231000,0,0,0,0,0,0,M2BbRjUUTDo,0.8,0.3,0.0,0.0,0.1,0.0,0.4
hGvd4q5yiLo,Nastya and a family trip to London with dad,likenastya,30509005,0,0,0,0,0,0,hGvd4q5yiLo,0.3,0.2,0.0,0.0,0.1,0.0,0.2
J1fIvTNcGYA,Nastya and the most fun amusement parks for kids,likenastya,80143944,0,0,0,0,0,0,J1fIvTNcGYA,0.8,0.7,0.0,0.0,0.1,0.0,0.6
23YGjzPUloo,Nastya and useful Dentist story for kids,likenastya,9674625,0,0,0,0,0,0,23YGjzPUloo,0.8,0.7,0.3,0.0,0.2,0.0,0.5
SuVNFg47c6I,Nastya and her new DIY room in the style of Like Nastya,likenastya,47790278,0,0,0,0,0,0,SuVNFg47c6I,0.7,0.2,0.0,0.0,0.3,0.0,0.4
-zRXYRgoewQ,Nastya does a good deed for a homeless person | Learn To Help Others Kids Story,likenastya,7887507,0,0,0,0,0,0,-zRXYRgoewQ,0.9,0.3,0.2,0.0,0.1,0.0,0.6
0fuVx9ISwOI,Nastya and Dad are pretending to play at the Puerto Rico Children's Science Museum,likenastya,118473437,0,0,0,0,0,0,0fuVx9ISwOI,0.2,0.3,0.0,0.0,0.0,0.0,0.1
0cT5eO8brVY,Nastya escapes Christmas layers to get the bouncing toys,likenastya,8436633,0,0,0,0,0,0,0cT5eO8brVY,0.9,0.7,0.6,0.0,0.8,0.0,0.7
v2VJ-HkNetk,Nastya and Barbie fashion show,likenastya,2508806,1,0,0,0,0,0,v2VJ-HkNetk,0.8,0.6,0.0,0.0,0.7,0.0,0.6
vnMLhiz6azo,Nastya and her friends are playing a mysterious challenge,likenastya,471365203,0,0,0,0,0,0,vnMLhiz6azo,0.8,0.6,0.1,0.7,0.3,0.0,0.6
wKTC45A-D-U,Nastya and Friends with Toy Animals adventure,likenastya,2649711,0,0,0,0,0,0,wKTC45A-D-U,0.8,0.7,0.3,0.0,0.1,0.0,0.6
ZOXV_R3Nvhs,The Ultimate Candy Transformation! ✨ (Our First Official Mystery Reveal!),mccluretwins,2247455,0,0,0,0,0,0,ZOXV_R3Nvhs,0.8,0.7,0.6,0.9,0.1,0.0,0.6
LXcCiOZTBps,The Ultimate Homeschool Morning Transformation! ✨ (Our Official Learning Reveal!),mccluretwins,988388,0,0,0,0,0,0,LXcCiOZTBps,0.3,0.2,0.0,0.0,0.0,0.0,0.1
