id,title,channel_short_name,viewCount,performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation
ogIbkhMeJFI,POWER RANGERS NINJA KIDZ! Episode 3 - Rise of the GREEN RANGER!,ninjakidztv,35868156,1,0,0,0,0,0
akuYPL1y8FA,Family survival challenge! DESERTED ISLAND! Day 2,ninjakidztv,7755880,1,0,0,1,0,0
9F-HAcmVIyQ,Ninja Kidz team up with Robin to Save Batman from The Joker!,ninjakidztv,121866168,1,0,1,0,0,0
WPM695Or5Cs,Pirates VS Dinosaurs! Dino Island!,ninjakidztv,12382723,0,0,0,0,0,0
w3Mx9icWN5I,TWINS VS BROS Team Yoga Challenge with the Rybka Twins!,ninjakidztv,47264190,1,0,1,1,0,0
h7vcld7SdA4,Spider-Man vs Red Ranger AWESOME BATTLE! & Handstand Race?,ninjakidztv,27694969,1,0,1,1,0,0
z4yqL3l9KYk,Sister vs Brother - Twin Gymnastics,ninjakidztv,130587872,1,0,1,0,0,0
i8kOe52wn_A,Elemental Masters! Ninja Kidz Movie!,ninjakidztv,24031277,1,0,0,0,0,0
n9oxs8T3sK8,Boys VS Girls Super Ninja Challenge! *LOSER GETS PIED*,ninjakidztv,14489569,1,0,1,1,0,0
kB9bZ3Ng0LU,Kids vs Pirates! Search for Treasure X!,ninjakidztv,66916414,1,0,1,0,0,0
_OK5cZ7ceeY,Who is the Best Gymnast Part 2! Sis vs Bros Challenge!,ninjakidztv,69581398,1,0,1,1,0,0
-sqB4QKHpRI,Hutch Smash! Part 2 *Find the Blooper Easter Egg*,ninjakidztv,2201460,0,0,0,0,0,0
g_IZPVXKyZ4,Sneak Attack Squad Ninja Training,ninjakidztv,35514589,1,0,0,0,0,0
dI4sNh1z_1E,Imposters! Ninja Bots,ninjakidztv,33479481,0,0,0,0,0,0
YlKvx0emdeI,We made Ninja Toys for TEN MILLION subscribers!,ninjakidztv,36386558,0,0,0,0,0,0
3LdE3y9ehVk,Paxton and Payton Twin Smash!! Super Team Up!,ninjakidztv,776399823,0,0,0,0,0,0
pnN5AFdLdgM,Pause Remote Pranks on my Family! WWE,ninjakidztv,8734458,1,0,1,0,0,0
Yb6gXRfjv5o,Teaching our mom to do a Back Flip! She Can’t say NO!,ninjakidztv,21787241,1,0,0,0,0,0
ZNoF4kmNMTI,Kid Kart Racing challenge in REAL LIFE! Ninja Kidz TV,ninjakidztv,75540744,1,0,0,1,0,0
qs8Q9cCVFPg,Bryton Vs Ashton Bro Gymnastics Challenge,ninjakidztv,49444317,1,0,1,1,0,0
Wc3gY4B2vhE,Twin Jedi Star Wars Birthday Party! Ninja Kidz Tv,ninjakidztv,14923136,0,0,0,0,0,0
hJjFZ9cNDGw,Who Won? The Ultimate Ninja Star! Final Video,ninjakidztv,18562007,1,0,0,1,0,0
Mox6yaKqqX8,Power Rangers Ninja Z Movie 2 Remastered!,ninjakidztv,138663848,0,0,0,0,0,0
ss3M5zrG7F0,Frozen 2 Paxton vs Payton OSMO Super Studio!,ninjakidztv,11392972,1,0,1,0,1,0
k9aXRR0xl4Q,Which Ninja Kid is the Strongest? SuperStar Strength Challenge!,ninjakidztv,17459658,1,0,1,1,0,0
m4Hkw8de5E8,Fire vs Ice Volcano Adventure! New Treasure X Gold,ninjakidztv,12175701,0,0,0,0,1,0
qyKEC_F45jg,Girls vs Boys! Super Ninja Challenge!,ninjakidztv,71681365,1,0,1,1,0,0
rgRh9hpBRL0,Who’s the Best NINJA? Talent Search Episode 3,ninjakidztv,15647829,1,0,0,0,0,0
-mB1zvA35Vw,Not My Arms Homemade Ice Cream Challenge!,ninjakidztv,13594332,1,0,0,1,0,0
izYbdAm7cT4,Ninjas Vs Pirates! Treasure X Movie Remastered!,ninjakidztv,37146558,0,0,1,0,0,0
6gDsA2S200E,Imposters Trapped us in Mario Kart!!,ninjakidztv,60913377,1,0,1,0,0,0
zasZRwLpMHg,Training LIKE The Teenage Mutant Ninja Turtles!,ninjakidztv,7054321,1,0,0,0,0,0
nGNKu-AiteA,Escape the Witch Babysitter! Turbo Bot Team-up with Ninja Kidz Twins!,ninjakidztv,39993541,1,0,0,0,0,0
yucryh6S9l8,"$1 vs $13,000,000 Video Game Screens!",ninjakidztv,5346271,0,0,0,0,0,0
3yl4geMZGH4,"TEAM UP!  Power Ranger, Spiderman, Supergirl battle the Candy Crooks!",ninjakidztv,82223147,1,0,1,0,0,0
pYiKuB6y-2U,"We hit 200,000 SUBSCRIBERS!",ninjakidztv,6000992,0,0,0,0,0,0
CVY64U4051s,We gave VALENTINES to STRANGERS!,ninjakidztv,11100538,0,0,0,0,0,0
pv4CogM7Xpk,Epic Dino Smashers Adventure! Movie Remastered,ninjakidztv,43311409,0,0,0,0,0,0
ZXJkOUge-WA,We met Jackie Chan!  NINJA KIDZ TV,ninjakidztv,2328018,0,0,0,0,0,0
CQgNxcMbfgo,YOU MUST RECREATE SIBLING'S INSTAGRAM FOR DREAM PRIZE w/The Norris Nuts,norrisnuts,7436979,1,0,1,1,0,0
iY9fUXACr6g,LAST TO LEAVE THE CAR WINS $1000 w/The Norris Nuts,norrisnuts,10931102,1,0,0,1,0,0
QRAi8CRDMmY,SURPRISED HER WITH FIRST CLASS FLIGHT FOR HER BIRTHDAY w/The Norris Nuts,norrisnuts,2079639,0,1,0,0,0,0
Niinb59QTLI,I'LL BUY ANYTHING IN YOUR COLOR Challenge w/ The Norris Nuts,norrisnuts,11515170,1,0,0,1,0,0
MlXY9VTFB50,FIRST DAY In Our NEW HOUSE (emotional),norrisnuts,970607,0,0,0,0,0,0
YoptEr640fA,YOU'LL NEVER GUESS WHAT THIS SURPRISE NOTE SAID... w/Norris Nuts,norrisnuts,4750487,0,1,0,0,0,0
J4Q3lTzuWa8,WE BOUGHT OUR DREAM HOUSE w/Norris Nuts,norrisnuts,2053997,0,0,0,0,0,0
iLaHUx-3Y-s,COPYING weird TEENAGE GIRL Diet For 24 Hours! (SHOCKING McDonald's Hack & Weird Food),norrisnuts,873889,1,0,0,1,0,0
EcgBAWm3FNQ,WHICH NORRIS NUT RECREATES THE BEST TIKTOK wins iPHONE 12 Pro Max (actually happens!),norrisnuts,6203288,1,0,0,1,0,0
BAWShJ_v4tQ,PARENTS CAN'T SAY NO!! PART 2 - EXTREME REVENGE - KIDS IN CHARGE FOR 24 HOURS | The Norris Nuts,norrisnuts,16112003,1,0,1,1,0,0
MhjaBVOvmIs,WE LOST HER SPECIAL PRESENT - Sockie's 13th Birthday w/The Norris Nuts,norrisnuts,10667932,0,1,0,0,0,0
bsjvAyYsbcE,SABRE'S NEW HOUSE TOUR w/Norris Nuts,norrisnuts,2585689,0,0,0,0,0,0
v1h9W3rQoQU,SABRE'S FIRST DATE WAS RUINED w/Norris Nuts,norrisnuts,3726554,0,0,1,0,0,0
gwOzuUjpvqg,WEIRD FAMILY FILMED THEIR CHRISTMAS (full story) w/Norris Nuts,norrisnuts,2085815,0,0,0,0,0,0
GJgjoyes0mo,BIGGY'S EXTREME MAKEOVER - HAIRCUT AND EARS PIERCED ?! w/the Norris Nuts,norrisnuts,3545963,0,0,0,0,0,1
aa-gaLupkA8,ROOM MAKEOVER *Best Room Wins Mystery Box* w/The Norris Nuts,norrisnuts,7902606,1,0,0,1,0,0
zlS4OwihC5M,OUTFIT ONLY USING ONE BRAND SHOPPING CHALLENGE w/Norris Nuts,norrisnuts,1472135,1,0,0,1,0,0
HBB423W8dPY,THIS WAS MEAN... (Unlimited Budget At the Carnival) w/THE NORRIS NUTS,norrisnuts,1780125,0,0,0,0,0,0
1ks7wXmY_Ec,LAST TO STOP EATING BANANAS Challenge *family meltdown  w/ The Norris Nuts,norrisnuts,13812687,1,1,0,1,0,0
Sp5ig8-TQvU,6 KIDS Family SECRET SANTA Present Giving  w/Norris Nuts,norrisnuts,2545886,0,0,0,0,0,0
qH8dcQx_zW4,SABRE'S LOSING HER DREAM APARTMENT (emotional) w/Norris Nuts,norrisnuts,1881628,0,1,0,0,0,0
9vXGGaIwWQM,COOKING IN YOUR AESTHETIC w/the Norris Nuts,norrisnuts,2993103,0,0,0,0,0,0
qNvfHGLNX8Q,SHE WAS SO SCARED TO SAY ANYTHING (emotional) w/Norris Nuts,norrisnuts,2472393,0,1,0,0,0,0
637Evsw9_Go,ROLL THE DICE TO DETERMINE OUR DAILY ROUTINE w/The Norris Nuts,norrisnuts,12776397,1,0,0,1,0,0
8RwOfJLxmD4,NEW APARTMENT MAKEOVER FAIL (The Painting caused a fight...),norrisnuts,723283,0,0,1,0,0,0
HqLbwAg_rTk,REAL LIFE AMONG US *Imposter IQ 999+* w/The Norris Nuts,norrisnuts,13584378,1,0,0,1,0,0
Qxwvu9JC6-k,WE ATE LIKE CELEBRITIES FOR 24hrs w/Norris Nuts,norrisnuts,6084283,0,0,0,1,0,0
UH67y8F5BBw,LAST TO LEAVE THE *new* MUSIC STUDIO ROOM WINS $1000 w/The Norris Nuts,norrisnuts,9361891,1,0,0,1,0,0
si9eVpKm33g,LAST TO LEAVE THE AMUSEMENT PARK wins $1000 w/Norris Nuts,norrisnuts,3750349,1,0,0,1,0,0
Cao_pVqPoog,SOCKIE GOT BRACES & NOW SHE FEELS...,norrisnuts,5094745,0,1,0,0,0,0
7f42bjRMUHg,"""YOU WON'T DO IT"" Challenge for $1000 with the Norris Nuts",norrisnuts,15277499,1,0,0,1,0,0
EBSK9qJefUM,LAST TO FALL ASLEEP *extreme edition* WINS $1000 w/ The Norris Nuts,norrisnuts,11865175,1,0,0,1,0,0
iSa9bd32CvA,NORRIS NUTS GOT INTO A FIGHT! (Real Jiu-Jitsu Competition),norrisnuts,833434,1,0,1,0,0,0
BlZaRZqMZ84,OUR DREAM DAY IN TROPICAL ISLAND PARADISE w/The Norris Nuts,norrisnuts,6744409,0,0,0,0,0,0
HfEMHGeUSIQ,LAST TO LEAVE THE WATERPARK wins $1000 w/Norris Nuts,norrisnuts,3980441,1,0,0,1,0,0
Kn9-6j2q24Y,WHO CAN MAKE THE BEST D.I.Y. TIE DYE CLOTHING w/The Norris Nuts,norrisnuts,6686070,1,0,0,1,0,0
AJb-R7TVHLo,RECREATING EACH OTHER'S INSTAGRAM PHOTOS w/The Norris Nuts,norrisnuts,10378570,1,0,0,0,0,0
WJwUk1JC2iU,7 PRESENTS FOR 7th BIRTHDAY (Surprise Family Holiday) w/Norris Nuts,norrisnuts,1030981,0,0,0,0,0,0
HoYJKGwp2bk,LAST TO LEAVE THE DECK w/the Norris Nuts,norrisnuts,3238324,1,0,0,1,0,0
Y7-l0x-YI_M,NAZ LOST HER GUINEA PIG,norrisnuts,6833374,0,1,0,0,0,0
qL1HQCj4oUg,FINALLY MEETING The Sixth Norris Nut - Story of a Baby Girl,norrisnuts,7919235,0,0,0,0,0,0
tRodosnieWI,WHO WILL SHE CHOOSE TO MISS OUT? (emotional),norrisnuts,6515372,0,1,0,0,0,0
6lLGH77bVF8,SHE GETS 3 SURPRISES - THIS IS ONE OF THEM... *mind blowing reveal* NORRIS NUTS SURPRISE part 4 of 4,norrisnuts,5732483,0,1,0,0,0,0
jFPUHE6JvIM,WHICH NORRIS NUT CAN EAT THE MOST COOKIES,norrisnuts,7839354,1,0,0,1,0,0
w10f0MxlN6Q,WHO CAN EAT THE MOST CHICKEN NUGGETS (parents vs kids) w/Norris Nuts,norrisnuts,2424800,1,0,0,1,0,0
In4za3Aq9XM,BEST BEDROOM MAKEOVER WINS A MYSTERY BOX (epic prize),norrisnuts,5646400,1,0,0,1,0,0
lPQXKo7M8pY,BRACES FOR 14 YEAR OLD NAZ (Full Story Of What Really Happened) w/Norris Nuts,norrisnuts,1692219,0,0,0,0,0,1
qS_3Ai62Ogc,I'LL BUY ANYTHING IN ALPHABETICAL ORDER Challenge w/ The Norris Nuts,norrisnuts,11917568,1,0,0,1,0,0
onnGpPXVxys,DON'T WATCH... THIS IS THE BORINGEST VIDEO ON THE INTERNET w/The Norris Nuts,norrisnuts,2880602,0,0,0,0,0,0
uf-fMsN1egs,LAST TO LEAVE THE INFLATABLE AQUAPARK wins $1000 w/Norris Nuts,norrisnuts,3705134,1,0,0,1,0,0
blxhic0g0aA,BEST CUSTOMISED DOG HOUSE Wins Mystery Box Prize w/The Norris Nuts,norrisnuts,4053268,0,0,0,0,0,0
s9tHmgLM86g,WHO CAN CUSTOMISE BEST TIE DYE CLOTHES w/The Norris Nuts,norrisnuts,8613579,1,0,0,1,0,0
b9mIgPlJ7_I,SURPRISING MY SISTERS With Their Dream Luxury Resort!,norrisnuts,948967,0,1,0,0,0,0
HtSgOZU1ifs,NEWS ABOUT THE BABY *Norris Baby Update*,norrisnuts,4990701,0,0,0,0,0,0
6qip-l9CTOk,We've had some bad news about Mama's Pregnancy...,norrisnuts,2226644,0,1,0,0,0,0
5k9EyC_cS-Q,THE BABY'S NAME IS....,norrisnuts,13209430,0,0,0,0,0,0
y3wVvfnF7FY,SISTERS ARE FIGHTING OVER THE ROOM w/Norris Nuts,norrisnuts,1899120,0,0,1,0,0,0
1orpWcc2Dh8,EATING EVERY USA FAST FOOD for 24hrs w/Norris Nuts,norrisnuts,2097523,0,0,0,1,0,0
CefMPGbEkxA,BEST UNDERWATER HOUSE WINS *mystery judge* Challenge w/ The Norris Nuts,norrisnuts,11681702,1,0,0,1,0,0
xQFYMA5j5fo,WE FOSTERED A CAT,norrisnuts,1107974,0,0,0,0,0,0
fzOc_AU0txQ,She's LEAVING us! *emotional goodbyes*,ohanaadventure,458317,0,1,0,0,0,0
TxvVyRBYdrc,My DAUGHTER doesn't FIT in!  *emotional*,ohanaadventure,1849382,0,1,1,0,0,0
wa55dmawIoE,STUCK On A ROLLERCOASTER! Broken!,ohanaadventure,143580,0,0,0,0,0,0
6vcRcttKomw,We Made Cora Cry On Her Birthday!!,ohanaadventure,2650216,0,1,0,0,0,0
ywE1qdt__7Y,ROAD TRIP Across AMERICA… FOOD Challenge! 🍔,ohanaadventure,121058,0,0,0,1,0,0
eBIMvD8aHqo,Sneaking LITTLE SISTER out for Her CRUSH!,ohanaadventure,237002,0,0,1,0,0,0
K7WJwPZWqFA,Last Day Of HomeSchool! Surprise trip announcement!,ohanaadventure,151746,0,0,0,0,0,0
VdAh2mNXvao,Goodbye? MORE big life changes!,ohanaadventure,127453,0,0,0,0,0,0
q5pEQLw_UuI,Flying to UK || Large FAm of 7 ROAD Trip!,ohanaadventure,361473,0,0,0,0,0,0
bLbGvzch_po,Who Knows Klailea Best? Dad or Boyfriend?!,ohanaadventure,730175,0,0,1,0,0,0
Ku68jHZcNcg,My SON Surprises his BEST FRIEND *emotional goodbye*,ohanaadventure,1989872,0,1,0,0,0,0
kSwZjgagn4Q,Our First International ROAD TRIP!!,ohanaadventure,209799,0,0,0,0,0,0
zKyTBZ5cfNU,She started a FIRE! Time for A FIRE DRILL!!,ohanaadventure,374243,0,0,0,0,0,0
KG8zTBfPPRM,SNEAKING OUT to HIDE his Graduation TRIP!!,ohanaadventure,167570,0,0,1,0,0,0
Avc0rtguXeA,"Surprised our SON with a $10,000 Luxury TRIP!",ohanaadventure,249099,0,0,0,0,0,0
RxTb0obh2xs,"Saying GOODBYE to our DAUGHTER, Rykel *emotional*",ohanaadventure,918397,0,1,0,0,0,0
Ua4Nbyhjllg,Her FIRST TIME Driving with WORLDS WORST Driving Instructor! 😱🚗,ohanaadventure,124833,0,1,0,0,0,0
qtfwrab2g0M,Who can survive UNDERWATER the longest?! 🫧,ohanaadventure,121024,1,0,0,1,0,0
l68GfarLDP0,Monsoon Flooded Our House!!,ohanaadventure,630204,0,0,0,0,0,0
L05YiLbu83k,Sad to be moving! Answering All Your Questions,ohanaadventure,198525,0,1,0,0,0,0
RES45oRIqWA,Worst RoadTrip EVER!!,ohanaadventure,117541,0,0,0,0,0,0
JI1JgvyBxCA,Our HOME TOUR makeover! The kids remodeled the house!,ohanaadventure,301774,0,0,0,0,0,0
IugC-QcyYNg,Transforming our FAMILY into HALLOWEEN *Family special*,ohanaadventure,111074,0,0,0,0,0,0
HchPWYwTjGI,Can’t believe we caught that on camera!,ohanaadventure,883505,0,0,0,0,0,0
jG90y-3Q0Xc,is this GOODBYE? *big life change*,ohanaadventure,167539,0,1,0,0,0,0
627LJcGno68,My son SHAE spends 24 hours w/BEST FRIEND!  *IG controls the day*,ohanaadventure,954488,0,0,0,1,0,0
vv6ICo-NdSE,FlRST DAY OF SCHOOL *morning ROUTINE* w/6 kids!,ohanaadventure,398141,0,0,0,0,0,0
uKbNfvqRzSw,SAYING goodbye to my DAUGHTER for 2 years,ohanaadventure,808573,0,1,0,0,0,0
iG1ewmhh1mk,My Son says GOODBYE to his BEST FRIEND Jazzy! *one last surprise*,ohanaadventure,342434,0,1,0,0,0,0
CB4OH--19Uo,Surprise  Trip In The New VAN!! - name reveal-,ohanaadventure,222525,0,0,0,0,0,0
V9CsoyHAaNU,*Emotional* 15th Birthday surprise!,ohanaadventure,583452,0,1,0,0,0,0
6isYyfuLsDU,100 SUMMER Routine items in 24 hours! ROUTINE gone wrong!,ohanaadventure,441598,0,0,0,1,0,0
mueyDnPb9vM,We SNUCK OUT 🤫 and Threw a SECRET PARTY!,ohanaadventure,76778,0,0,0,0,0,0
Y0fSUMlDwh4,College vs High School vs Grade School Night Bedtime Routine!,ohanaadventure,354435,0,0,0,0,0,0
cZQE4AmK-Gg,Left Daughter HOME ALONE *POWER OUTAGE!!*,ohanaadventure,387002,0,0,0,0,0,0
T0ESn14XQoE,"Our FAmily $10 vs $10,000 DREAM vacation",ohanaadventure,230041,0,0,0,0,0,0
idJWDR2ciXs,6 kids ROOM SWAP Challenge! BIG Reveal!,ohanaadventure,475763,1,0,0,1,0,0
THnpepUFr20,EMERGENCY School Kits for all our KIDS! 2025,ohanaadventure,126125,0,0,0,0,0,0
WHjAb9UFED0,FIRST day of PUBLIC SCHOOL! HighSchool vs Middle school ROUTINE!,ohanaadventure,239619,0,0,0,0,0,0
YIpPrbuelt0,We almost MISSED Christmas! *emotional*,ohanaadventure,466299,0,1,0,0,0,0
YkeLb-SGf7k,My Daughter ADOPTS a TWIN SISTER!,ohanaadventure,490366,0,0,0,0,0,0
L6MgrJdLua8,First time SEEING Shae's Wisdom Tooth Surgery!,ohanaadventure,278950,0,0,0,0,0,1
6aLmPpFBEkk,Last to get LICKED!,ohanaadventure,313673,1,0,0,1,0,0
NEzzmxY5rsY,I built a SECRET ROOM to HIDE from my BROTHERS!,ohanaadventure,538817,0,0,1,0,0,0
QsByEnmBqoE,Getting large Family ready for CHURCH in our HOTEL room!,ohanaadventure,132997,0,0,0,0,0,0
2xCtVSb8NpU,Clothes SHOPPiNG HAUL for 6 KIDS! Back To School OUTFITS!,ohanaadventure,289367,0,0,0,0,1,0
BQeLA77qhPk,Bedroom swap with teens and PARENTS! *chaos!,ohanaadventure,149772,0,0,0,0,0,0
1_u1z1Ka99w,The Boys First Day Of PUBLIC School!,ohanaadventure,602903,0,0,0,0,0,0
TFp4PMZyL0k,What's In My BACKPACK!! 2022 Back To School!,ohanaadventure,277135,0,0,0,0,0,0
jZ0BvJNrr10,LAST TIME SHOPPING! SHAE is moving out!,ohanaadventure,240433,0,0,0,0,0,0
A5srX4EnwNA,Back to School Shopping HAUL w/my 6 KIDS!! **Evee chooses PUBLIC SCHOOL**,ohanaadventure,394703,0,0,0,0,1,0
PQouvJIbANo,THROWING a DART at a Map to CHOOSE Hair STYLE!,ohanaadventure,684252,1,0,0,0,0,0
SLWexfiXeiI,ALL together for CHRISTMAS! [2025 what we got],ohanaadventure,141537,0,0,0,0,0,0
biVISSr5RJM,Cora in CHARGE for The Day!! She cut Wyatts Hair!,ohanaadventure,227847,0,0,0,0,0,0
tnoWfINP9R4,Kids SURPRISE Mom With Birthday Dinner,ohanaadventure,118584,0,0,0,0,0,0
pGpPLw1A7TQ,We FOUND our UK DREAM Home!! but there's a problem *emotional*,ohanaadventure,499845,0,1,0,0,0,0
ghw6tGy9APc,My TEENS Are Going BACK to PUBLIC SCHOOL!??,ohanaadventure,194938,0,1,0,0,0,0
Uf77IgZVTL8,our LARGE FAMILY Shops in ONE Brand!!,ohanaadventure,189916,0,0,0,0,1,0
Lcpo3gCTmIU,She Died! Paying Our Respects To The Queen!,ohanaadventure,427665,0,0,0,0,0,0
jcxopb46Xuw,Actually Romantic?! Not us! [Official MUSIC VIDEO],ohanaadventure,67447,0,0,0,0,0,0
bqu0YjdSJNw,Olympics!! Who Wins The Gold?!,ohanaboys,279682,1,0,0,0,0,0
h9WxCX8_J9c,Cold VS Hot Challenge *WHO WILL WIN*,ohanaboys,292444,1,0,0,1,0,0
ZKfu4PeWOoM,Paper Airplane Olympics! HUGE PAPER AIRPLANES!,ohanaboys,38459,1,0,0,0,0,0
mymEvQGoj8Q,Becoming Spies || First Mission,ohanaboys,214508,1,0,0,0,0,0
YSkH5LuqFmI,STRONGEST sibling! Bro vs SISTERS  *SHOCKING*,ohanaboys,34159,1,1,1,0,0,0
w5JGGf3PfOQ,Last To Fall Asleep!! Can We Pull An All Nighter?!,ohanaboys,70295,0,0,0,1,0,0
qcTzpQtUCbo,SARDINES IN A HUGE FURNITURE STORE,ohanaboys,25196,0,0,0,0,0,0
BgPU0tj4XMc,Bro vs Bro competition in AFRICA,ohanaboys,26115,1,0,1,0,0,0
bLSWrKDZ774,Who Knows Shae BETTER?! (Dad vs. Wyatt),ohanaboys,114851,0,0,0,1,0,0
XkbDrbCDv5w,FREEZE TAG BY THE POOL! DON'T FALL IN,ohanaboys,924060,1,0,0,1,0,0
OpMGURpbgDk,Annoying Brother PRANKS!,ohanaboys,203003,1,0,1,0,0,0
wwa2OJK-KJg,Halloween Mini Games! Ohana Boys VS Toy Library!!,ohanaboys,24391,1,0,1,1,0,0
yTW1GFV96To,CRAZY TikTok Hacks That Actually Worked!!,ohanaboys,83634,0,0,0,0,0,0
gDp1EqM9yYo,KING OF THE MOUNTAIN | Don't Fall off the FLOATY challenge!,ohanaboys,19315,1,0,0,1,0,0
01Tx5gqIEgU,5 pranks for BACK TO SCHOOL! Lunch Box PRANK WARS!,ohanaboys,107303,1,0,1,0,0,0
3NXtULdVKfY,Competing for our FIRST Blind DATE!,ohanaboys,471473,1,0,0,1,0,0
aiIkAI8eyp4,we BUILT a survival shelter *giga hut*,ohanaboys,38986,1,0,0,0,0,0
0NejiBrzCpc,On a MOVIE SET for 24 HOURS!,ohanaboys,48335,1,0,0,1,0,0
B2_KlSzITfI,Last to LEAVE the BEDROOM Wins...TREASURE BASKET!,ohanaboys,1315882,1,0,0,1,0,0
U8qylx4dO4g,We SNUCK OUT to an ABANDONED mansion,ohanaboys,45128,0,0,0,0,0,0
KF0BXd5gnVY,What I got for Christmas!,ohanaboys,36151,0,0,0,0,0,0
boomCP3d22Y,We Build Cardboard Duct-Tape RAFTS! *EPIC FAIL*,ohanaboys,96369,1,0,0,0,0,0
FxQTNaMbaSo,Finding Super Secret Pokemon,ohanaboys,45978,0,0,0,0,0,0
bFgF7tCuhCo,24 Hours in the TINY HOME!,ohanaboys,135255,0,0,0,1,0,0
p6WcqBZNeYw,You Laugh You Lose! Dad Joke Edition!,ohanaboys,42868,1,0,0,1,0,0
iKoURgoDiu4,We Became Ghostbusters For A Day!,ohanaboys,400022,1,0,0,0,0,0
OfA0YMHPW7E,20 Confessions You Didn't Know About Shae & Wyatt!,ohanaboys,65489,0,0,0,0,0,1
rYz2zLms52g,Ignoring Shae for 24 Hours || Wyatt's Revenge,ohanaboys,692938,1,0,1,1,0,0
PoUG5-STDvc,we SNUCK OUT and WALKED 5 miles to McDonalds,ohanaboys,81153,0,0,0,0,0,0
0rYu0Ao1olE,"EXTREME Bite, Lick or Nothing Challenge!!",ohanaboys,59421,1,0,0,1,0,0
oHYvS0XgBv0,LAST TO LEAVE the CIRCLE wins the TREASURE!,ohanaboys,5094824,1,0,0,1,0,0
tSeLcermkow,LAST to LEAVE the LITTLE GIRLS ROOM!   stuck in our sister's room!,ohanaboys,1036751,1,0,0,1,0,0
tfd1lzBuHog,$25 HALLOWEEN COSTUME BUDGET CHALLENGE!,ohanaboys,39995,1,0,0,1,0,0
-qKBVTFhKHw,Pranking our Siblings!,ohanaboys,90207,1,0,1,0,0,0
vXGUICv7Bo0,Asking to HOCO for the FIRST TIME!!,ohanaboys,90123,0,0,0,0,0,0
M7pyFp_WDvI,I drove my DAD's TRUCK! *bad idea*,ohanaboys,87760,0,0,0,0,0,0
5n3pUcCV0_c,FINDING a GIRLFRIEND for my BROTHER!,ohanaboys,229465,0,0,0,0,0,0
wRy99_RMH50,Strongest Brother Challenge!,ohanaboys,52130,1,0,0,1,0,0
TOEBSGMZ3j0,Last To Leave The Table! St Patricks Theme!,ohanaboys,69857,1,0,0,1,0,0
fCdxvwi7ECo,Family Prank Wars!!,ohanaboys,1730475,1,0,1,0,0,0
PgaLoYBcPoU,Sibling Stereotypes!,ohanaboys,135486,0,0,0,0,0,0
vICSuZzRALg,Easter egg PRANK! He filled BROTHER'S ROOM with Thousands of Easter eggs!,ohanaboys,100147,1,0,1,0,0,0
7af2ToEc0NI,Last to FALL ASLEEP?,ohanaboys,66396,0,0,0,1,0,0
Lvqjk8LFSr4,We Ate EVERY SPiCY CHiPS + SPiLLING Confessions!!,ohanaboys,238801,0,1,0,0,0,0
efZRyxP1OYs,Ultimate Fighting Championship Challenge,ohanaboys,42692,1,0,1,1,0,0
emLUB6Xw4k4,We Became The Ghost & Molly Mcgee!,ohanaboys,64957,0,0,0,0,0,0
UQM1k57rO3M,Jumping Into IMPOSSIBLE Shapes Challenge With Punishments!,ohanaboys,57020,1,0,0,1,0,0
QwaO5lcezBc,Cheerleaders vs JOCKS! Boys vs Girls games,ohanaboys,793749,1,0,1,0,0,0
igwUCMdzlcA,HOW TO GIVE VALENTINES TO CUTE GIRLS,ohanaboys,69734,0,0,0,0,0,0
yp8u8goTzOk,24 HOURS OUTSIDE in BOXFORT!,ohanaboys,67928,1,0,0,1,0,0
H4s5zgrK1pE,Busting Movie Myths In Real Life!,ohanaboys,63051,0,0,0,0,0,0
Arjjw998H4A,asking YouTubers AWKWARD questions,ohanaboys,574407,0,0,0,0,0,0
ov21Qobx4Pw,Stranded in WILDERNESS!,ohanaboys,23419,0,0,0,0,0,0
FnR8yAH6XVU,JR. Chopped,ohanaboys,96957,1,0,0,0,0,0
TaIL3Q020Wc,Bubble Flavor Challenge,ohanaboys,17112,0,0,0,1,0,0
0zJOIRwPkdc,Are You Smarter Than A 5th Grader!? Ohana Boys VS Evee!,ohanaboys,169807,1,0,1,1,0,0
L6lhjf_d_Co,14 Presents For Wyatt's 14th Birthday!!,ohanaboys,51547,0,0,0,0,0,0
rDmMvCYloBg,Asking my Sister for DATING advice!!,ohanaboys,55184,0,0,0,0,0,0
mwtcjAErmNk,Pranking Shae for 24 HOURS || Wyatt gets Revenge for being IGNORED!,ohanaboys,300606,1,1,1,1,0,0
KpKxhwy3pDg,Disney Whisper Challenge,ohanaboys,38708,1,0,0,1,0,0
jL2KCQ0iwVQ,NEW YEAR 2022 RESOLUTIONS SKITS (FUNNY),onyxfamily,727355,1,0,0,0,0,0
dLjYC2QVOGs,FUNNIEST SHILOH VIDEOS - Onyx Family,onyxfamily,10306580,0,0,0,0,0,0
5gUrYVYyQso,"Giving 1,000 PRESENTS To Kids For Christmas 🎁",onyxfamily,32395,0,0,0,0,0,0
Lk0ee5sxA3k,Is That A ZOMBIE? - Onyx Family,onyxfamily,968458,0,0,0,0,0,0
fVqxi5Lay6w,SUMMER VACATION IS RUINED!?,onyxfamily,47923,0,1,0,0,0,0
1ffkQzzaSzM,RELATABLE DRIVING SKITS! 🚗,onyxfamily,525318,1,0,0,0,0,0
