id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content
BPXYYs1_Vk0,Our Honeymoon Story!,bonniehoellein,126142,0,0,0,0,0
oq5lLYo4Tqo,Orthodontists are Exspensive,bonniehoellein,134533,0,0,0,0,0
XtPz5x4mwuc,Puppy’s First Bath!,bonniehoellein,195518,0,0,0,0,0
XWG00yszjSM,1st day with NEW PUPPY,bonniehoellein,386763,0,0,0,0,0
A-w_hJvTeHE,New Puppy for KEEPS,bonniehoellein,853437,0,0,0,0,0
JrjQYdc92Y8,How To Spell Mississippi! / TRAVEL VLOG,bonniehoellein,117864,0,0,0,0,1
q4G0HiebqZg,Southern Comfort Food Tour / MISSISSIPPI TRAVEL VLOG,bonniehoellein,96381,0,0,0,0,1
CMy3T6zWa1c,LOOK! Im Milking a COW / MISSISSIPPI TRAVEL VLOG,bonniehoellein,133268,0,0,0,0,1
A8TQ4KXAyIc,WRONG SEWAGE TUBE / MOAB TRAVEL VLOG,bonniehoellein,100193,0,0,0,0,1
9tOVWkAOvgk,"Rv Trip Across Ut, AZ, NM, CO / Travel Vlog",bonniehoellein,139959,0,0,0,0,1
mmM2YynOP3w,Kids are Disgusting,bonniehoellein,91484,0,0,0,0,0
tZp0aqoOFmI,Confronting Codys Bully,bonniehoellein,563209,1,0,1,0,0
OYe0M0zmgiU,Unannounced Family Memebers,bonniehoellein,105030,0,0,0,0,0
Mv76fTM-kcg,"2 Teeth EXTRACTIONS, 5 CAVITIES and a TONGUE TIE",bonniehoellein,149196,0,0,0,0,0
BoS_1RESXCM,Amazon / Target HAUL,bonniehoellein,109385,0,0,0,0,0
utj-tPokPxU,Lincoln got Punched at Chic Fil A,bonniehoellein,818173,0,0,0,0,0
CQsEZWckyRE,Not the Real Bonnie,bonniehoellein,85824,0,0,0,0,0
RKLvMLopXt0,Stranded in the Moab Desert,bonniehoellein,122963,0,0,0,0,0
xL9DQDfF5PI,Learning to Flat Iron my Hair,bonniehoellein,211237,0,0,0,0,0
b07hJin1pRQ,There's No Coming Back From This,bonniehoellein,418010,0,0,0,0,0
p6zYHF7Qv08,Stop trying to EMBARASS Me!,bonniehoellein,232803,0,0,0,0,0
5QO6OrJW6IQ,Problems at School,bonniehoellein,133346,0,0,0,0,0
hXgW7zc8FU0,Good OLD Vlog,bonniehoellein,135803,0,0,0,0,0
wbYfKhrXKsE,HOW Do We Get This OUT,bonniehoellein,249910,0,0,0,0,0
prmBAryE6eQ,Please Have Another BABY👶,bonniehoellein,1018976,0,0,0,0,0
-nXFKYqgjPc,NEW BODY New Suit,bonniehoellein,145693,0,0,0,0,0
KdpMaqJ8Cj0,Airport Drama,bonniehoellein,398001,0,0,0,0,0
5h-0SXt_EFk,Pirates Disney Cruise / TRAVEL VLOG,bonniehoellein,270154,0,0,0,0,0
jwGzcJ3s0Sw,Kids React to Disney World / FLORIDA TRAVEL VLOG,bonniehoellein,308562,0,0,0,0,0
GiEM76ibMro,Breaking the News to Olivia,bonniehoellein,7271774,0,0,0,0,0
fFADoOnoRNo,Lincolns New Breathing Treatment,bonniehoellein,730373,0,0,0,0,0
m7uPtf_bM5U,"Treatment Cost $3,000 00 Dollars",bonniehoellein,317213,0,0,0,0,0
8Iv8gmvUhHs,You Cant Force Me,bonniehoellein,131525,0,0,0,0,0
WXMhdyZ2iOg,Sibling Taste Test Challenge,bonniehoellein,827804,1,0,0,0,0
zSxpSIORk0U,Lincolns Tonsil Surgery,bonniehoellein,223324,0,0,0,0,0
sMrWEan_DS0,Im Sorry I yelled at your Husband,bonniehoellein,135040,0,0,0,0,0
tzElVnPb1Xw,You Assumed WRONG about Me,bonniehoellein,153003,0,0,0,0,0
YJysoxnxf2Y,CODY Needs a WIN,bonniehoellein,100783,1,0,0,0,0
_K-DhZiiahQ,OLIVIA Is Still a KID?,bonniehoellein,139691,0,0,0,0,0
M_Vuu-UYDm4,Strep Throat Season,bonniehoellein,225467,0,0,0,0,0
h0BptutG3oc,Disabled Comment Section,bonniehoellein,95747,0,0,0,0,0
F_tNJ7av36M,Finding another LUMP,bonniehoellein,390576,0,0,0,0,0
VcZ6_7mCQFg,Best Age To Start Wearing Deodorant,bonniehoellein,162899,0,0,0,0,0
0Q5OxLQ2yFU,LEAVE Me ALONE,bonniehoellein,212135,0,0,0,0,0
KMj7mSs9j1M,Ruined my Day,bonniehoellein,170608,0,0,0,0,0
1b8n1RBRBHQ,WILD Valentines Day,bonniehoellein,396205,0,0,0,0,0
p7uCni_gplQ,Does CODY Have a Girlfriend?,bonniehoellein,132965,0,0,0,0,0
B-VIxSWrSSs,Kim Kardashian  Secret Best friend Meeting #TheMasterClass,bonniehoellein,173605,0,0,0,0,0
7eeebfxDm6k,Shaming Working Moms,bonniehoellein,133057,0,0,0,0,0
kGJxfcayzdA,Lincolns in the ER again,bonniehoellein,467792,0,0,0,0,0
Bb3DXL89Ikk,INVENTING a New SPORT,bonniehoellein,58846,0,0,0,0,0
WMIDCO5WGXg,She Hurt ME So Bad January Bloopers 2019,bonniehoellein,127090,0,0,0,0,0
yGm6CbuNato,Joel turns 33 - Happy Birthday Joely,bonniehoellein,146352,0,0,0,0,0
wf1cAzqnmws,Refusing my NAPS,bonniehoellein,167861,0,0,0,0,0
jqGNUHbDCl0,Secret Road to RECOVERY,bonniehoellein,118520,0,0,0,0,0
2qom_rLv5TQ,Look what I FOUND in the DRAIN,bonniehoellein,198350,0,0,0,0,0
JX4qTpVtj24,Family Party on Our New Property,bonniehoellein,119076,0,0,0,0,0
d84McXbyNqo,Im Sorry Cody,bonniehoellein,197557,0,0,0,0,0
Iv27RGo5Xrg,Saying Goodbye to my DOG,bonniehoellein,251920,0,0,1,0,0
aM8zqrSnaso,AVOCADO Toast FAD,bonniehoellein,113170,0,0,0,0,0
9g2kIrHIHfE,Principals Office again,bonniehoellein,250022,0,0,1,0,0
17pfbn3sbpQ,Lincolns Potty Training Success,bonniehoellein,144884,0,0,0,0,0
ul-CO43hEXU,Olivia Made us LATE,bonniehoellein,233316,0,0,0,0,0
FMmS17QUPCg,Gift Card Game Exchange,bonniehoellein,118430,0,0,0,0,0
p7pWMQbncxs,CHORES and REWARDS,bonniehoellein,194820,0,0,0,0,0
t67P53wsKao,Locked Out of the HOUSE,bonniehoellein,112289,0,0,1,0,0
kzqYW6WPGJs,First Fight with Ellie / I feel awful,bonniehoellein,277864,0,0,1,0,0
hlq0hHI4rSE,Dinner DISASTER,bonniehoellein,141616,0,0,1,0,0
YtAX6uH3Qew,Chopping Lincolns Hair,bonniehoellein,256999,1,0,0,0,0
12BJyJdccVM,Bonnie Hoellein is Single and Lonely,bonniehoellein,195877,0,0,1,0,0
y0_4ydss5Fs,GONNA BE NEIGHBORS / DREAM PROPERTY,bonniehoellein,215176,0,0,0,0,0
FGAseF35rr8,Rainbow Chocolate EMOJI,bonniehoellein,92971,0,0,0,0,0
bjmha12WMqA,Texting Olivia at SCHOOL,bonniehoellein,554493,0,0,0,0,0
9QGHurrkOeQ,Changing my Earrings For the FIRST TIME,bonniehoellein,565013,0,0,0,0,0
enBZ2KEOXKI,Vasectomy Update,bonniehoellein,143208,0,0,0,0,0
8kVYa9NxOho,Midnight ER Visit,bonniehoellein,1108506,0,1,0,0,0
tiyfCEnCzJM,MAJOR HAIRCUT for OLIVIA,bonniehoellein,3427130,0,0,0,0,0
Ids1yQqmbo4,Husband Gets Vasectomy,bonniehoellein,183624,0,0,1,0,0
N9S9-IX-oYA,SICK of little BROTHERS,bonniehoellein,1296190,0,0,0,0,0
K3XCY4IhLx0,Worst New Years Eve EVER🎉,bonniehoellein,135495,0,1,0,0,0
0aEOABNA2vs,Lincoln's First DATE,bonniehoellein,652940,0,0,0,0,0
spmBnAV1L4Y,Thats a HUGE HILL,bonniehoellein,97267,0,0,0,0,1
ZjYVO8KS3wg,Ate way to much Candy,bonniehoellein,181005,0,0,0,0,0
wFf09xyD5-E,Christmas HAUL with 4 KIDS,bonniehoellein,162561,0,0,0,0,0
sWChBx9-G08,Not a FAIR Christmas 2018,bonniehoellein,1459305,0,0,0,0,0
HkFxTkqmQ1o,Christmas Eve Cookies for SANTA 2018,bonniehoellein,540910,1,0,0,0,0
ZMHp--NrNwM,CHRISTMAS BREAK with Cousins,bonniehoellein,96367,0,0,0,0,0
hWj1wa1mcPQ,Gift from my CRUSH,bonniehoellein,251831,1,1,0,0,0
svEh4-QDlKE,Gingerbread House Ruined,bonniehoellein,259949,0,0,0,0,0
yVUNvHn3uwE,Sibling Christmas Gift Exchange 2018 🎄🎁,bonniehoellein,393595,1,0,0,0,0
ZUUmdAXnV_Q,Olivia Got Her EARS PIERCED,bonniehoellein,710494,0,0,0,0,0
doF4hFfZ77k,HUGE Karaoke CHRISTMAS PARTY,bonniehoellein,209896,1,1,0,0,0
uh1ceq6K-PQ,Best Sugar Cookie in the WORLD,bonniehoellein,116208,0,0,0,0,0
yPMpk50yKIA,ELF Finally Came BACK with a PUPPY,bonniehoellein,99090,0,1,0,0,0
tPeVeYEbtpc,Olivia's FIRST Makeup Tutorial,bonniehoellein,136162,1,0,0,0,0
UqseX952tYA,Better Than Christmas 🎄,bonniehoellein,68512,0,0,0,0,0
oWnC4w6cSso,Christmas BINGO and Crafts with Kids,bonniehoellein,100810,1,0,0,0,0
FxNuWG9xE44,Christmas Spirit is BROKEN!!,bonniehoellein,155669,0,1,1,0,0
7xC6EOqnkk0,Making Room for CHRISTMAS Don't tell my Kids,bonniehoellein,166906,0,1,0,0,0
EsltApieN0U,REACTING to my OLD Videos with Allie Glines + GIVEAWAY,bonniehoellein,93100,0,1,0,0,0
_BGlt8bY7Ak,Behind the CAMERA 📷,bonniehoellein,77329,0,0,0,0,0
zHrJwyK70SU,I PAD BABYSITTING Gone TOO Far,bonniehoellein,231352,0,0,0,0,0
ufkNWWmkMQ0,Olivia's Real Life Dream Tea Party,bonniehoellein,116639,0,0,0,0,0
tHcJEMJ-qCU,FLU Season Has Begun,bonniehoellein,184827,0,0,0,0,0
DmiR9f3qhD8,Giving Away All our Presents!,bonniehoellein,100540,0,0,0,0,0
S8yhWTw1shc,BONNIE’s Skin Care Routine,bonniehoellein,58885,0,0,0,0,0
2rAtj7i4gAg,Happy Birthday Mama! Bonnie turns 33,bonniehoellein,195868,0,0,0,0,0
NGGqUowngoI,Losing My Patience,bonniehoellein,104699,0,0,0,0,0
NCz5NkGjRX4,Thanksgiving 2018,bonniehoellein,111443,0,0,0,0,0
YNLSkWnphCY,I Don't Want To!,bonniehoellein,110779,0,0,0,0,0
5aSgDbWJvlM,Olivia Loves her New PHONE!,bonniehoellein,3378630,0,0,0,0,0
92kVYBUzeKg,I NEED One of These,bonniehoellein,132099,0,0,0,0,0
lmdyyYOGNK8,Its Way Too FREEZING for This,bonniehoellein,86024,0,0,0,0,0
Hvuub9GhBqs,Cancer Is UGLY,bonniehoellein,428141,0,0,0,0,0
N0UazqWjtyE,Acting Out Our Wish LIST!,bonniehoellein,215276,0,0,0,0,0
lsfG4qjq5Nw,This puts you on the Naughty List,bonniehoellein,481419,1,0,0,0,0
q6-3D0h0hwY,Mommy Night Time Routine,bonniehoellein,107447,0,0,0,0,0
dEs86zq1f3w,Is it Red or is it Green?,bonniehoellein,141228,0,0,0,0,0
lJDXwR0wm24,Ingrown Toenail CURE + photoshoot,bonniehoellein,100352,1,0,0,0,0
PasM_lZSDEc,My Opinion on a CONFLICTING Topic,bonniehoellein,146713,0,0,0,0,0
h4hjqgad_3E,HOLD the PHONE! not more lice 😬,bonniehoellein,274640,0,1,0,0,0
cRVbvHFh2OA,EASY Morning Breakfast,bonniehoellein,130674,0,0,0,0,0
3Tkg6X3GxHc,DREAM TRIP SURPRISE / meeting the REAL GRINCH,bonniehoellein,1364787,1,1,0,0,0
tuYXSxMZl7s,He Broke My Heart,bonniehoellein,220644,0,0,1,0,0
nC9oj_eiXbA,I FROZE meeting my IDOL,bonniehoellein,74519,0,0,1,0,0
kLha7kFgTvI,Holiday Fun List for Families,bonniehoellein,144775,0,0,0,0,0
Ya_LQlrxtdE,Hoelleins Halloween 2018,bonniehoellein,591247,0,0,0,0,0
q7GQcexRT-I,Hey Jimmy Kimmel I told my kids I ate all their Halloween Candy,bonniehoellein,8657056,0,1,0,0,0
kuNT-8Vz-_k,Carving Halloween Pumpkins : cutest vlog ever,bonniehoellein,140891,0,1,0,0,0
crp_YuCzikY,Crazy Hair Day,bonniehoellein,1208872,0,0,0,0,0
0he3kqMXBc8,I Love UNICORNS 💜,bonniehoellein,172726,0,0,0,0,0
gKLdK85yi_U,How to Fold a BOX Shut,bonniehoellein,104748,0,1,0,0,0
-s4e5KQ6OMY,I Read my Moms DIARY 😬,bonniehoellein,1755736,0,0,0,0,0
KOIq6rc0AX4,Changing the Way I VLOG,bonniehoellein,109788,0,0,0,0,0
UkETXy6OGuM,Family LICE Outbreak / Shipping Cook Books,bonniehoellein,414202,1,0,0,0,0
5P0oSELmaZE,New York is Nasty 🤭/ TRAVEL VLOG,bonniehoellein,173690,0,0,0,0,0
Q9C1_fOPL7E,How do You Know if You Have LICE?,bonniehoellein,1294401,0,0,0,0,0
S-NeIgnuZS0,Toddler hides Moms IPHONE,bonniehoellein,183131,0,0,0,0,0
t4iNSEUsfGM,VERY Unexpected News,bonniehoellein,222434,0,0,0,0,0
iGiz68eM1uk,Organize My Closet With Me!,bonniehoellein,99795,0,0,0,0,0
JfbcMJdXzkc,Parenting 101,bonniehoellein,130813,0,0,0,0,0
VINn-elFWt8,Is this a Problem at School?,bonniehoellein,171321,0,0,0,0,0
_Ymqg8OQ8VY,Losing MY Truck,bonniehoellein,141988,0,0,0,0,0
6ShhHo7XolY,After School / Night-time Routine,bonniehoellein,434966,0,0,0,0,0
DAx0kvo5mjg,FEELING GRAPEFULL🍇 That's PUNNY,bonniehoellein,212858,0,0,0,0,0
x9_nqph8ERc,Parent Teacher Conference.,bonniehoellein,131546,0,0,0,0,0
bcIltYaL6Hk,Organize Your Kitchen With ME!,bonniehoellein,120686,0,0,0,0,0
xarEmmGrnBk,Project Up In Flames 🔥,bonniehoellein,91108,1,1,0,0,0
4RcSCYVnJEk,Halloween For AMERICAN GIRL Dolls ➕ Boston Gets Surprise,bonniehoellein,200463,0,1,0,0,0
lILb-1PbFJA,Medication I Need: September Bloopers,bonniehoellein,105166,0,0,0,0,0
BIeqaJ6ooto,On TOP of The WORLD,bonniehoellein,69880,0,0,0,0,0
lEqazAEhJto,HUMILIATED at the AirPort,bonniehoellein,222368,0,1,0,0,0
L09-2IljlCc,That just slipped out!,bonniehoellein,110804,0,0,0,0,0
IDigKpU_OC4,I Met ELVIS PRESLEY'S Wife,bonniehoellein,121598,0,0,0,0,0
MuhdB0P6daM,When You Let Yourself GO,bonniehoellein,118128,0,1,0,0,0
SoiHlS4CVOA,You Threw ME Under the Bus,bonniehoellein,188859,0,0,1,0,0
SwxPaAqBgHI,GRWM for CVX Live,bonniehoellein,148248,0,0,0,0,0
ssFUd5ydh98,Surgeons Honest Observation,bonniehoellein,252121,0,0,0,0,0
p4JXSFosVOg,First World Probs,bonniehoellein,145557,0,0,0,0,0
Tmml5AXXtcc,Discipline MY Way,bonniehoellein,412113,0,0,0,0,0
LKhj_-PwsAc,SPONGE BATHS are OVER!!,bonniehoellein,177267,0,0,0,0,0
qXQtVPCuKx4,How I've been Treated,bonniehoellein,258859,0,0,0,0,0
9oAUafMhGJ4,Olivia Starts SINGING Lessons 🎼,bonniehoellein,167117,0,0,0,0,0
60irRU9wJmg,My Plastic Surgery,bonniehoellein,431714,0,0,0,0,0
dpN4f4WtMjc,You Messed UP 😱,bonniehoellein,109402,0,1,0,0,0
HwVs2BqRlDU,HOME SCHOOL in a Hammock 🍎🍎,bonniehoellein,105209,0,0,0,0,0
4f3zUzuumPQ,Regular Vlog,bonniehoellein,150745,0,0,0,0,0
N_lls5kJV84,WHO WE ARE in a Minute,bonniehoellein,889942,0,0,0,0,0
YyriKMiqNhY,Im BAD at Eyebrows 😣,bonniehoellein,118802,0,0,0,0,0
fNdBrNz-uCk,FLOSS Dance Move,bonniehoellein,90742,0,0,0,0,0
3cILQdApMkk,Let's Not ARGUE about That! August Bloopers,bonniehoellein,127062,0,0,0,0,0
pewIVFjC1OA,NEW Morning Routine,bonniehoellein,805145,0,0,0,0,0
IIqyG4GSK0c,1st DAY of SCHOOL! Boston Goes to Kindergarten,bonniehoellein,4624324,0,0,0,0,0
qhXoeeH5YS4,Major Hair Cuts,bonniehoellein,321031,0,0,0,0,0
ACLRjkYfs8I,Back to School Manicure,bonniehoellein,117139,0,0,0,0,0
KAx5p7xMqKo,Saying Goodbye to the Kids BABY TOYS,bonniehoellein,220280,0,0,0,0,0
mF743rX4B1U,ANNOYING Younger Brother,bonniehoellein,138673,0,0,0,0,0
qj6H8BGdVEA,Lincoln Turns 3,bonniehoellein,799367,0,0,0,0,0
ib7Lu53QYSk,Change Your ATTITUDE,bonniehoellein,153904,0,0,0,0,0
cckVvoH4qVk,Sibling Taste Test,bonniehoellein,3460901,0,0,0,0,0
ObRyQCZXMkQ,Where Do Babies Come From? Kid Appropriate,bonniehoellein,240311,0,0,0,0,0
jkroO2u1hik,First time SAILING ⛵️,bonniehoellein,115659,0,0,0,0,0
6vKz1dzzZoM,BEST Toddler Moments Caught on Camera,bonniehoellein,123469,0,0,0,0,0
ua2gyAIPcng,Living in a TINY HOME,bonniehoellein,144113,0,0,0,0,0
gKCQGto3Cqw,Old Fashioned Fun with MY Idaho Cousins,bonniehoellein,122382,0,0,0,0,0
SCt0F13k5gw,Crossing The Border Experience / Travel Vlog,bonniehoellein,190018,0,0,0,0,0
Admc3bcHvfg,Painting Orphanage in MEXICO🇲🇽/ Travel Vlog,bonniehoellein,223118,0,0,0,0,0
G5LP9sKH7E8,Mexico Service Trip🇲🇽 / Travel Vlog,bonniehoellein,244540,0,0,0,0,0
iCHSEsK6ih4,Home Alone....,bonniehoellein,156471,0,0,0,0,0
nGQiJNDjsLQ,School Supplies for NINE KIDS | (GIVE AWAY),bonniehoellein,1629194,0,0,0,0,1
XTUyRVTI1Mw,Chad Turns Into a Fairy Princess👸 BEAR LAKE 2018,bonniehoellein,144111,1,0,0,0,0
MuXC5v_vPDo,Bear Lake with the Griffiths 2018,bonniehoellein,145729,0,0,0,0,0
rN08ZLcjKKI,PINTEREST PLAY-DOH Fail,bonniehoellein,162811,0,0,0,0,0
PJhAjg-NZRo,Reality of Family Pictures,bonniehoellein,176089,0,0,0,0,0
O1RYKxjAJ3Y,Nice Eyebrow Trick : July Bloopers,bonniehoellein,122783,0,0,0,0,0
IzV3nPV2Ym4,1 Million Subscribers on YouTube and The Downside of IT,bonniehoellein,991679,0,0,0,0,0
O9vf8fHb1Bg,Outdoor Summer Concert,bonniehoellein,168650,0,0,0,0,0
nRvg8yxDckQ,THIS is my Favorite!,bonniehoellein,133349,0,0,0,0,0
-Sbjelu4gpA,NON Stop Party! Summer Days,bonniehoellein,159965,0,0,0,0,0
MI9ODjU6GJI,MukBang with Ellie and Jared,bonniehoellein,672557,0,0,0,0,0
3bJr9KZAvs0,Tent for KIDS! and Nap time,bonniehoellein,574176,0,0,0,0,0
umkzUc08Iqg,Olivia's Birthday HAUL,bonniehoellein,894575,0,0,0,0,0
qaXw2Qc8AQA,Olivia Turns 9,bonniehoellein,3554853,0,0,0,0,0
1_BA4oHEGfA,"Running Away, Sleeping in the Woods",bonniehoellein,227823,0,0,0,0,0
fIlsCBYYwpY,Single Dad of Six,bonniehoellein,143261,0,0,0,0,0
ZeRoeaNIuiU,You Weren't Invited....AWKWARD,bonniehoellein,732413,0,0,0,0,0
9CUpF5cxnf8,"Water Fight, Cousin VS Cousin",bonniehoellein,125767,0,0,0,0,0
INhzzOuhjCI,Surprise Birthday Present,bonniehoellein,885791,0,0,0,0,0
-wNNEbRbNBE,Time To Potty Train Lincoln,bonniehoellein,213347,0,0,0,0,0
aH1YOOV_CRc,Car Wash: How  Not To,bonniehoellein,305969,0,0,0,0,0
jkBXLdWmXGQ,4th of JULY 2018,bonniehoellein,160958,0,0,0,0,0
kcHyeraKeVo,Texting Ariana Grande,bonniehoellein,2770103,0,0,0,0,0
1IR5WilVaRg,Getting My Staples Out,bonniehoellein,538269,0,0,0,0,0
rD_wyh6Y-hc,When Life Gives You LEMONS🍋🍋,bonniehoellein,143402,0,0,0,0,0
koP7hSPGw9M,Bribing My Kids - Im Not Above It.,bonniehoellein,288444,1,0,0,0,0
-ewmigmnXRo,Funny Kid Jokes: June Bloopers,bonniehoellein,116149,0,0,0,0,0
VfMa1VR_13g,Stung By Three BEE'S,bonniehoellein,157009,0,0,0,0,0
RRtWJGYv06U,MOMMY Instinct,bonniehoellein,301063,0,0,0,0,0
8VbAwNdokdo,Glad Cody is OK. This is Part of Raising Boys,bonniehoellein,1005143,0,0,0,0,0
OiXuHlT2SRc,Have you Heard,bonniehoellein,92166,0,0,0,0,0
JID1QJBnsH0,Im on a DUCK!,bonniehoellein,128783,0,0,0,0,0
fxLcIi2tqnw,Fishing with the Boys!  so cute!,bonniehoellein,100307,0,0,0,0,0
oV2NxYdcz4E,Father's Day 2018,bonniehoellein,301045,0,0,0,0,0
zJNT-BmgtRA,Twinning at the Fair! Joels finally home!,bonniehoellein,188386,0,0,0,0,0
SX8YgXrVsig,Reality Talk,bonniehoellein,152321,0,0,0,0,0
2dKc-xUZUB8,Keeping kids Occupied in SUMMER!,bonniehoellein,532249,0,0,0,0,0
7hIcY6ON0QA,Tears at Olivia’s Piano Recital,bonniehoellein,701190,0,0,0,0,0
yo7ghsUdazE,We made So much MONEY,bonniehoellein,550459,0,0,0,0,0
zQUnc1IzelA,Typical 5 yr old boy!,bonniehoellein,110794,0,0,0,0,0
MEF2wcdHRDM,Smashed my FOOT with GIANT GUMMY,bonniehoellein,410711,0,0,0,0,0
n4epS8V7NTQ,Organize With Me! Kitchen Cupboards.,bonniehoellein,285855,0,0,0,0,0
N12vGntA8Hs,First Baseball Game of Summer,bonniehoellein,137613,0,0,0,0,0
Mt4aOoPrgfI,Break Time is OVER,bonniehoellein,87551,0,0,0,0,0
dzNocWI2jIg,Monumental Moment for LINCOLN,bonniehoellein,155383,0,0,0,0,0
uTv5d8vqN_E,5 Year Old at 5 Star Restaurant,bonniehoellein,140803,0,0,0,0,0
mfbpj7bpEqE,Window Cleaning Routine,bonniehoellein,158750,0,0,0,0,0
TlgaXFy_4pU,Scream Like a GIRL: May BLOOPERS,bonniehoellein,123703,1,1,0,0,0
oP2MCuzOqO8,Memorial Day 2018,bonniehoellein,138970,0,0,0,0,0
RuOtescDOXE,Best Anniversary GIFT!,bonniehoellein,160842,0,0,0,0,0
2V1bGbnkPSw,Major Changes Need to Happen,bonniehoellein,2882311,0,0,0,0,0
BMMcBThQIw8,Boston turns 5,bonniehoellein,504152,0,0,0,0,0
YfTwax5Zkls,Not A Doctor,bonniehoellein,108224,0,0,0,0,0
lQoKlrubRt4,Fun Fact - I Broke My Arm!,bonniehoellein,162094,0,0,0,0,0
u5G0UHKIZGE,Doll Vet Clinic   LETS PLAY!,bonniehoellein,1566150,1,0,0,0,0
RH1_EC3yoUc,I Tried to keep this Private,bonniehoellein,254801,0,0,0,0,0
Y9PZH9LXWPc,Easy Bake Oven WIN or FAIL?,bonniehoellein,846556,1,0,0,0,0
Y_t78HyRXjA,Will Your MOM Be Mad?,bonniehoellein,1426335,0,0,0,0,0
EmuDci0Bh4g,It's BABY TIME,bonniehoellein,329929,0,0,0,0,0
SYEblwgpjJQ,Mother's Day in the RAIN  2018,bonniehoellein,202013,0,0,0,0,0
ONdJDEuluKA,If YOU Were ME? what would YOU do?,bonniehoellein,146681,0,1,0,0,0
22A5vfSCbEw,Living The Best Life,bonniehoellein,156562,0,0,0,0,0
jcPTAHmabak,Spider ATE My PANTS,bonniehoellein,134341,0,0,0,0,0
tl1mivtPHp0,Cousins Bounce House Party,bonniehoellein,620930,1,0,0,0,0
WrGEFIDHj3E,My Husband is gonna be SO MAD,bonniehoellein,357815,0,0,1,0,0
_FCWZ8Rb9Cg,I Need to CALL The COPS,bonniehoellein,856466,0,0,1,0,0
NLuZPfBEahs,Bedtime Routine,bonniehoellein,823614,0,0,0,0,0
V88HlX-vDHQ,Babies Don't Talk Like That,bonniehoellein,372268,0,0,0,0,0
BOJpnYdvG3M,Hurts so BAD : April Bloopers,bonniehoellein,139448,0,0,0,0,0
KZiajXqFb_A,Cody turns 7,bonniehoellein,1716283,0,0,0,1,0
7FE-noWAIPU,MAJOR Mommy HAIRCUT,bonniehoellein,766017,0,0,0,0,0
BzqpwWnQNwc,THAT is REALLY GOOD,bonniehoellein,239003,0,0,0,0,0
CJ3v9NCeims,SOUR FACE CHALLENGE,bonniehoellein,156952,0,0,0,0,0
kDIwI5PSTm8,My NEW JOB,bonniehoellein,183804,1,0,0,0,0
icN_LYs82OQ,Mom ALWAYS Says NO,bonniehoellein,158904,0,0,0,0,0
RP6GdKzr_dM,I'M NOT LYING,bonniehoellein,152644,0,0,0,0,0
gj_ZDAOTcXs,OUR FIRST KISS,bonniehoellein,100597,1,0,0,0,0
PJQorxCps08,Extreme Measures For A DOG BATH,bonniehoellein,100782,1,0,0,0,0
Pzhgm58-t1A,Weekend In MEXICO / TRAVEL VLOG,bonniehoellein,219007,0,0,0,0,0
k-7pvtiRGpE,Kindergarten Registration Celebration,bonniehoellein,125816,0,0,0,0,0
VcfwjOn4VYs,Cleaning Up DAD's Mess,bonniehoellein,100093,0,0,0,0,0
pc8gN5xTpwc,SMOKING MICROWAVE,bonniehoellein,145557,1,0,0,0,0
QGygX0dvxIk,Cody Can COOK,bonniehoellein,165697,1,0,0,0,0
V6hDLNlNxgQ,Can the Third DR. Help?,bonniehoellein,151181,1,0,0,0,0
Hlfc3eyvd2k,Mom and Dad are SERIOUS,bonniehoellein,176475,0,0,0,0,0
_f5HrGmPG_I,Too Young for Hearing Aids,bonniehoellein,148888,0,0,0,0,0
aG5VUvynk5k,Spring Break 2018,bonniehoellein,1744933,0,0,0,0,0
7x1G0U01rPk,A NOT so Happy Easter - Easter Vlog 2018,bonniehoellein,404658,0,1,0,0,0
Aby6vpvzNfU,Waiting for the Easter Bunny,bonniehoellein,146510,0,0,0,0,0
CqoRCaw8XG0,No More GUM For You,bonniehoellein,162245,0,0,0,0,0
W9Xue0WPfSs,It's Been a LONG Month: March BLOOPERS,bonniehoellein,129500,0,0,0,0,0
JTbbO25rEWw,Cranky Toddlers!,bonniehoellein,161360,0,0,0,0,0
6vikdf_AbeY,No Way!,bonniehoellein,170967,0,0,0,0,0
LKfRVqNCGJc,Why do Kids Like These?!,bonniehoellein,719608,0,0,0,0,0
k6R66Mp6uUk,Best Boy Invention EVER!,bonniehoellein,148966,1,0,0,0,0
hhnrLdtid3M,A Day Of Doctors,bonniehoellein,449297,0,0,0,0,0
PxH06_XFBzc,Who's Walking Who?,bonniehoellein,129395,0,0,0,0,0
KtV5RVZwOW0,Lincoln Is A Liar!,bonniehoellein,154955,0,0,0,0,0
ZgEjULiHE_4,This Bike Is TOO LITTLE,bonniehoellein,184087,0,0,0,0,0
TfEyrNe--8Q,Baby Man Bun,bonniehoellein,460480,0,0,1,0,0
3k67wEkZDBM,Gave my GIRLFRIEND my TOOTH FAIRY MONEY,bonniehoellein,215813,0,0,1,0,0
AqMHBH1l4-U,Who is Jesus?,bonniehoellein,115081,0,0,1,0,0
WpNYG89VRBo,A Bunch of PIGGIES,bonniehoellein,77000,0,0,0,0,0
AVlVtPZMvoM,Visiting the Plastic Surgeon / SURGERY DAY!,bonniehoellein,501372,0,0,0,0,0
iBcSgDiuiB0,Grandma got the wrong Tooth!,bonniehoellein,531443,0,0,0,0,0
