title,viewCount,channel_short_name,cluster
I Bought All The Samsung Products..,172088.0,itsyeboi,12
I Bought An Amazon Mystery Pallet And Found This... (CAN'T SHOW ON CAMERA!!),261625.0,itsyeboi,9
"I Built A Bitcoin Mining Rig That PROFITS $10,000/year!!",208341.0,itsyeboi,12
I Bought An Apple Return Lot With 33 iPhones On eBay!!,426427.0,itsyeboi,12
"I Bought A $2,500 Gaming Mystery Box!!",175870.0,itsyeboi,11
I Bought All The Apple Products On Amazon!,196951.0,itsyeboi,3
iPhone 12 Pro Max CLONE Unboxing!! ($175 Fake iPhone),178501.0,itsyeboi,12
Massive Wish & Amazon Mystery Box Unboxing!!,177920.0,itsyeboi,11
I Bought An Amazon RETURN PALLET and found this.. (CHRISTMAS RETURNS),447060.0,itsyeboi,4
I Bought ALL The Amazon Products On Amazon.com!,194067.0,itsyeboi,12
"I Bought A $1,000 Tesla Box On Ebay!!",190576.0,itsyeboi,12
I Built A Gaming PC Using Only Parts From AliExpress!! (AliExpress Vs. Wish PC),197434.0,itsyeboi,9
I Bought All The Smartphones On Amazon!!,190888.0,itsyeboi,12
I Bought The Most Expensive Face Mask!! ($400 BioVYZR),195097.0,itsyeboi,12
"I Bought $1,052 Worth Of Amazon Mystery Tech!!",167606.0,itsyeboi,12
I Bought An Amazon RETURN PALLET and found this.. (SAMSUNG GALAXY & more),659111.0,itsyeboi,12
"I Bought A $1,000 Abandoned Storage Unit FILLED WITH VINTAGE POKEMON CARDS!! ($5,000+)",659644.0,itsyeboi,12
"I Bought A $2,500 CyberPunk 2077 Tech Box!!",254136.0,itsyeboi,12
AirPods MAX Unboxing & Review! - The Truth About The Apple Headphones,135934.0,itsyeboi,12
"I Bought $11,250 Worth of UNOPENED Amazon Packages!! (Amazon Return Pallet Unboxing!)",921168.0,itsyeboi,4
"I Bought $1,000 Worth Of Mystery Tech on Craigslist and got SCAMMED!",136496.0,itsyeboi,12
I Bought ALL The Smartwatches On Wish!!,311645.0,itsyeboi,4
"I Bought $5,000 Worth Of Tech At An AUCTION!!",124223.0,itsyeboi,12
I Wrapped My Tesla With Elon Musk's Face!!,88360.0,itsyeboi,12
"Massive $2,500 Amazon Cyber Monday Unboxing!!",190295.0,itsyeboi,12
I Bought All The Products on Kickstarter! (2 Million+ RAISED),210956.0,itsyeboi,3
$120 FAKE iPhone 12 Pro Vs. $999 iPhone 12 Pro!! (WISH iPhone),1102460.0,itsyeboi,12
I Bought A $5000 Black Friday Best Buy Mystery Box!!,518747.0,itsyeboi,4
I Bought All The Air Jordan Sneakers On Wish!!,108866.0,itsyeboi,4
I 3D Printed The Tesla Roadster!!,736750.0,itsyeboi,12
"Massive MYSTERY Wish Holiday Unboxing!! **$1,000 Wish Haul**",187395.0,itsyeboi,4
PS5 Vs. Xbox Series X and S Unboxing!!,192620.0,itsyeboi,9
"I Bought 1,000 McDonalds Monopoly Cups For $2,700 And WON!!",548154.0,itsyeboi,3
I Bought The MOST EXPENSIVE Items On Wish!!!,231387.0,itsyeboi,4
I Bought A $5000 Apple Mystery Box!!,3265904.0,itsyeboi,3
"Is This Site Better Than Wish?! *$1,000 ETSY UNBOXING*",151278.0,itsyeboi,4
I Bought All The WORKOUT Equipment From Wish!!,118998.0,itsyeboi,4
"Massive $2,500 Amazon Prime Day Unboxing!!",300522.0,itsyeboi,4
iPhone 12 Vs. iPhone 12 Pro Unboxing! Apple just changed everything..,194678.0,itsyeboi,12
I Bought All The Phones On AliExpress!!,336074.0,itsyeboi,12
I Bought All The DANGEROUS Products On Wish!!,309196.0,itsyeboi,3
"I Bought $13,500 Worth of UNOPENED Amazon Packages!! (Amazon Return Pallet Unboxing Part 2!)",790857.0,itsyeboi,4
This VR Headset Will Make You Forget You're On Earth!!,82420.0,itsyeboi,12
"I Bought And Flipped A House!! ($30,000 PROFIT)",352802.0,itsyeboi,12
"This $1,000 Wish Mystery Box Unboxing Has EVERYTHING!!",268670.0,itsyeboi,11
"I Bought $13,500 Worth of UNOPENED Amazon Packages!! (Amazon Return Pallet Unboxing!)",1935974.0,itsyeboi,12
I Bought All The AS SEEN ON TV Products!!,154913.0,itsyeboi,3
I Bought All The Zombie Apocalypse Items On Wish!!,182761.0,itsyeboi,4
"$1,000 Wish Mystery Box Unboxing!!",239627.0,itsyeboi,11
I Bought Products That SHOULD BE BANNED On Wish And Amazon..,395432.0,itsyeboi,3
Is This Site Better Than Wish?!? **AliExpress Review**,298390.0,itsyeboi,12
I Bought All The Products From Shark Tank! *THESE PRODUCTS MADE MILLIONS*,177762.0,itsyeboi,12
I Bought All The MAGIC Products On Amazon!!,109705.0,itsyeboi,11
"I Gave A Wish Employee $2,500 To Make Me A Mystery Box!! *Wish Unboxing*",326351.0,itsyeboi,12
I Bought All The DRONES On Wish!!,495698.0,itsyeboi,12
I 3D Printed A Life Size Version Of Myself!!,722823.0,itsyeboi,12
I Bought All The FUTURISTIC Tech On Wish!!,244128.0,itsyeboi,12
I Bought All The DANGEROUS Products On Amazon!!,1006374.0,itsyeboi,12
"I Charged My Tesla With A BICYCLE!! (1,000 hours of biking)",208364.0,itsyeboi,12
I Bought All The Food Gadgets On WISH and AMAZON!!,244211.0,itsyeboi,3
"Massive MYSTERY Wish Unboxing!! **$5,000 Wish Haul**",516350.0,itsyeboi,4
I Bought All The CHEAPEST Items On Wish!!,272908.0,itsyeboi,4
I Bought The MOST EXPENSIVE Items On Amazon!!,388282.0,itsyeboi,12
I Bought All The iPhone Cases On Wish!!,167222.0,itsyeboi,12
I Bought A $14 TESLA Mouse On Wish - Wish Mystery Tech!,206656.0,itsyeboi,11
I Bought All The MASKS On Wish!!,948968.0,itsyeboi,4
I Bought All The APPLE Products On Wish!!,637559.0,itsyeboi,3
I Bought All The Tesla Products On Amazon!!,364892.0,itsyeboi,12
I 3D Printed The Tesla CyberTruck!!,1471671.0,itsyeboi,12
"I Bought $1,023 Worth Of Amazon Mystery Tech..",372294.0,itsyeboi,12
I Bought The MOST EXPENSIVE Items On Wish!!!,687180.0,itsyeboi,4
I Bought All The EXPRESS SHIPPING Items On Wish!!,271788.0,itsyeboi,4
Is This Site Better Than Wish?!? *SU&TMM*,340658.0,itsyeboi,12
I Bought A Shipping Container Home From China.. (Alibaba),1067775.0,itsyeboi,3
"SURPRISING MY EDITOR WITH A $7,000 CAMERA!! *JAY FACE REVEAL*",218109.0,itsyeboi,12
I Bought All The TIGER KING Products Online!!,68825.0,itsyeboi,3
Testing VIRAL TikTok Gadgets!! *SHOCKING RESULTS*,245349.0,itsyeboi,12
"I Bought $1,000 Worth of TOILET PAPER From Wish!!",98532.0,itsyeboi,12
Unboxing EVERY iPhone!! (iPhone 2g - iPhone 11 Pro Max),534259.0,itsyeboi,12
I Bought All The Products From Shark Tank!! *THESE PRODUCTS MADE MILLIONS*,367234.0,itsyeboi,12
"I Bought A $2,500 SOLAR TRAILER On Wish To Charge My Tesla!!",874769.0,itsyeboi,12
I Bought EVERYTHING On The APPLE WEBSITE!!,303424.0,itsyeboi,12
WISH vs. AMAZON - Cheapest Gaming PC Build Challenge!!,386918.0,itsyeboi,9
"$1,000 Mystery Unboxing!! (This PC Case Is Also A Monitor??)",102351.0,itsyeboi,12
"I’m Not Allowed To Open This $10,000 Mystery Box..",125420.0,itsyeboi,12
iPhone SE (2020) Vs. iPhone 8 and iPhone 11!!,95763.0,itsyeboi,12
"$2,000,000 DOLLAR YOUTUBE STUDIO TOUR!!",121714.0,itsyeboi,9
I Bought All The VERIFIED Items On Wish..,1317282.0,itsyeboi,3
I Bought ALL The Certified AUTHENTIC Products On Wish..,747373.0,itsyeboi,3
Quarantined In My Tesla For 24 Hours Straight!!,200218.0,itsyeboi,12
Letting A Mystery Wheel Decide What I Buy On Wish! - The Wheel of Wish,213868.0,itsyeboi,11
How To Turn Your Mouse Into A Power Glove!!,101606.0,itsyeboi,12
I Built A Gaming PC Using WISH!! ($750 Gaming Setup),1413732.0,itsyeboi,9
Lifetime Apple iPhone User Switches To Samsung Galaxy For A Week!,510279.0,itsyeboi,12
I Bought ALL The BEST and WORST rated Survival Gear On Wish!!,514125.0,itsyeboi,9
I Bought All The Products on Kickstarter! (2.5 Million+ RAISED),332667.0,itsyeboi,3
"Massive MYSTERY Wish Unboxing!! **$5,000 Wish Haul**",574960.0,itsyeboi,4
"This $1,000 Mystery Box Has Something We All Need..",308710.0,itsyeboi,11
"$399 Escobar Fold 2 Vs. $1,480 Samsung Galaxy Z Flip! - Something doesn't add up..",271879.0,itsyeboi,9
"I Paid $2,500 for $16,500 Worth of iPHONES!! Apple Return Pallet Unboxing!",1101231.0,itsyeboi,12
"I Gave An Apple Store Employee $10,000 To Make Me A Mystery Box!",3856444.0,itsyeboi,12
"This $1,500 Mystery Box didn't actually come from eBay or Wish..",344335.0,itsyeboi,11
i 3D Printed an iPhone 12 Pro!!,1386926.0,itsyeboi,12
"$150 FAKE iPhone 11 VS. $1,950 iPhone 11 Pro Max!! (WISH iPhone)",523034.0,itsyeboi,12
This PRO Controller Will Give You AIMBOT?,541952.0,itsyeboi,9
I Bought All The Beats Headphones On Wish..,608443.0,itsyeboi,12
I Bought A 3D Printer from Wish...,446794.0,itsyeboi,12
"They will pay you $1,000 to NOT open this Mystery Box..",1197918.0,itsyeboi,9
Letting My Tesla Decide What I Buy For 24 Hours!!,410631.0,itsyeboi,12
"I Bought $1,000 Worth of Tech From A Pawn Shop!!",503938.0,itsyeboi,12
Can A Bulletproof Tesla Really Stop A Bullet?,925958.0,itsyeboi,12
I Opened a $1 Wish Store!!,248533.0,itsyeboi,4
I Bought All The Gaming Consoles On Wish..,602602.0,itsyeboi,12
I Replaced My Laptop With A Typewriter For 24 Hours!!,121520.0,itsyeboi,12
"I Bought A $5,000 Wind Turbine On Wish To Charge My Tesla..",1709935.0,itsyeboi,12
"I Bought Everything At The NERF Store!! ($2,500 UNBOXING)",334645.0,itsyeboi,11
"I Paid $1,250 for $11,736 Worth of MYSTERY TECH!! Amazon Returns Pallet Unboxing!",404818.0,itsyeboi,12
I Bought All The Tesla Products On Wish!!,1032822.0,itsyeboi,12
I Bought 10 GIANT Products You Won't Believe Actually Exist!!,213496.0,itsyeboi,3
WISH vs. NAME BRAND - Don't Smash The Wrong Item!!,262430.0,itsyeboi,11
I Bought All The Fake Yeezys On Wish..,1830380.0,itsyeboi,3
$400 Human Headphones VS. $10 Wish Headphones (WISH Knock Offs Vs. Real Headphones),244192.0,itsyeboi,11
I Bought All The Fake AirPod Pros On Wish..,1346919.0,itsyeboi,11
"$1,000 EBAY MYSTERY BOX UNBOXING!!",494902.0,itsyeboi,11
I Bought All The Cameras On Wish..,783514.0,itsyeboi,12
I Lived Off ONLY Wish Products for 24 Hours!!,782678.0,itsyeboi,12
I Bought All The WEIRDEST Items On Wish!!,484745.0,itsyeboi,4
I Bought Everything On The Tesla Website!! (Including The Tesla CyberTruck),3659664.0,itsyeboi,12
I Bought All The Smartphones on Amazon.. (WISH VS. AMAZON),917818.0,itsyeboi,12
"I Paid $680 for $7,325 Worth of MYSTERY TECH!! Amazon Returns Pallet Unboxing! ($2,000 PC)",1396160.0,itsyeboi,12
Buying Every Black Friday Advertisement I See For 24 Hours!!,580360.0,itsyeboi,4
BUYING Everything In ONE COLOR On Wish For 24 Hours CHALLENGE!,973492.0,itsyeboi,4
I Bought All The AirPods On Amazon.. (Wish vs. Amazon),1228496.0,itsyeboi,12
I Bought The MOST EXPENSIVE Hypebeast Clothing On Wish!!,800455.0,itsyeboi,4
"I Paid $900 for $5,256 Worth of MYSTERY TECH!! Amazon Returns Pallet Unboxing!",1503554.0,itsyeboi,12
I Bought Everything WISH Autocomplete Recommended Me!,406357.0,itsyeboi,12
I Bought All The Smartphones On Wish...,2845602.0,itsyeboi,12
$20 AirPods Pro VS. $330 AirPods Pro!! (WISH Knock Offs Vs. Real AirPods),1402498.0,itsyeboi,12
I Bought The WORST Rated Items On Wish!!,1403430.0,itsyeboi,4
"I Bought $1,000 Worth of Hypebeast Clothing From Wish!!",1571619.0,itsyeboi,4
"1,000 CUPS - McDonald's Monopoly Challenge!! I Spent $1,500 On McDonalds AND WON!!",745252.0,itsyeboi,3
"Last To Fall Off The Mechanical Bull Wins $2,000 - Challenge",142953.0,itsyeboi,9
I Only Ate In ASMR For 24 Hours!! *IMPOSSIBLE FOOD CHALLENGE*,489688.0,itsyeboi,3
How To Solve The IMPOSSIBLE Key Puzzle!? (Puzzles and Brain Teaser),120280.0,itsyeboi,9
5 IMPOSSIBLE Google Interview Questions That NO ONE Can Answer!!,137533.0,itsyeboi,9
How To Cut A Pineapple With Aluminum Foil!! *TOP 5 BAR TRICK BETS YOU WILL ALWAYS WIN*,607867.0,itsyeboi,3
I Bought All The AirPods On Wish..,3401737.0,itsyeboi,12
"Last To Stop Playing Minecraft Wins $10,000 - Challenge",196479.0,itsyeboi,9
I Bought The MOST EXPENSIVE Items On Wish!!,3224674.0,itsyeboi,4
EXPERIMENT: COCA COLA AND MENTOS UNDER WATER - Challenge,206557.0,itsyeboi,3
I Pretended To Be My Girlfriend On Tinder!!,110730.0,itsyeboi,12
"Catch My Credit Card With Your Forehead, I'll Buy You Anything Challenge!!",233699.0,itsyeboi,9
I Bought A $1000 Abandoned Storage Unit and Found This..,602752.0,itsyeboi,12
How To Remove The SPIKED Ball From The CAGE!? (Solving The Impossible Cage Puzzle Brain Teaser),542974.0,itsyeboi,9
I Spent 24 Hours in a Tree Tent and You Won't Believe What Happened.. (WORLD'S CRAZIEST AIRBNB),456117.0,itsyeboi,12
NERF RUSSIAN ROULETTE FOOTBALL TRICK SHOT CHALLENGE!!!,258905.0,itsyeboi,9
"THE TEAM ALBOE CHALLENGER GAMES - $10,000 RACE!!",220684.0,itsyeboi,9
I Bought $1000 of Lost Luggage at an Auction and Found This.. (DIAMOND ENGAGEMENT RING),425418.0,itsyeboi,12
How To Cut A Watermelon With Dental Floss!! *TOP 5 BAR TRICK BETS YOU WILL ALWAYS WIN*,883599.0,itsyeboi,3
Last To Fall Off The Unicycle Wins $1000 - Challenge,216516.0,itsyeboi,9
He's NEVER been this angry before!! (Car Honk Prank),799015.0,itsyeboi,12
Living In A Tiny TREE HOUSE Overnight!! *The World's Craziest AirBnB's*,232985.0,itsyeboi,4
I Only Ate Food UNDERWATER For 24 Hours!! *IMPOSSIBLE FOOD CHALLENGE*,175002.0,itsyeboi,3
"Last To Stop Swimming Wins $1,000 - Challenge",478754.0,itsyeboi,9
Letting My Tinder Matches Decide What I Eat For 24 Hours!! *IMPOSSIBLE FOOD CHALLENGE*,209879.0,itsyeboi,3
Tipping Starbucks Employees $1000 If They Spell Celebrity Names Right!!,160131.0,itsyeboi,3
Living In The World's Biggest Bubble House!! (GIANT BUBBLE TENT),555505.0,itsyeboi,9
"Paying McDonald's Employees $1,000 If They Get My Order Right!! (Drive Thru)",240115.0,itsyeboi,3
I Bought The BEST Rated Items On Wish!!,1331180.0,itsyeboi,4
Paying UBER Passengers $1000 If They Rate Me 5 Stars!!,167919.0,itsyeboi,12
"Paying McDonalds Employees $1,000 If The Ice Cream Machine Is Working!!",557110.0,itsyeboi,3
Paying Starbucks Employees $1000 If They Spell My Name Right!!,474010.0,itsyeboi,12
Buying The SAME ITEM From The SAME CASHIER 100 Times!! (Until They Refuse to serve me!),525896.0,itsyeboi,12
Who Can Get The Most Tinder Matches As A Girl in 24 Hours!! (Snapchat Girl Filter),158595.0,itsyeboi,5
Letting UBER PASSENGERS Decide What I Eat For 24 Hours!! (IMPOSSIBLE FOOD CHALLENGE),295382.0,itsyeboi,3
"1 REP = $1 DOLLAR (10,000 PUSH UP CHALLENGE W/ TEAM ALBOE!!)  *PART 2*",778758.0,itsyeboi,9
Letting UBER EATS Orders Decide What I Eat For 24 HOURS!! (IMPOSSIBLE FOOD CHALLENGE),403521.0,itsyeboi,3
Last To Use Their Phone Wins - $1000 Challenge!,575071.0,itsyeboi,9
I Was An UBER EATS Driver For A Day And Made $______!?,464763.0,itsyeboi,3
Asking Fans “What Would You Do For $100?.” AND ACTUALLY PAYING PEOPLE TO DO IT!! *INSTAGRAM EDITION*,160822.0,itsyeboi,5
I Was An Uber Driver For A Day & Made $_____ !?  *TESLA*,752606.0,itsyeboi,12
"$10,000 MONEY BOOTH CHALLENGE W/ TEAM ALBOE!!",155994.0,itsyeboi,9
We Did The Vans Flipping Challenge With ACTUAL VANS!!,114922.0,itsyeboi,9
I Asked Twitter What Would You Do For $100.. AND ACTUALLY PAID THEM TO DO IT!!,127420.0,itsyeboi,12
Buying 1 MILLION Views On Instagram!! (INSTAGRAM HACKS),159751.0,itsyeboi,12
How To Cut A Watermelon IN HALF With a Coin!! *TOP 5 BAR TRICK BETS YOU WILL ALWAYS WIN* IMPOSSIBLE,2572287.0,itsyeboi,3
Buying EVERYTHING You Look At!! **EYE TRACKER CHALLENGE**,281282.0,itsyeboi,9
"I Dropped VANS From 50,000 Feet And You Won't Believe What Happened!! *Vans Flipping Challenge*",207717.0,itsyeboi,9
I Ate Like Dwayne THE ROCK Johnson For 24 Hours!! **IMPOSSIBLE EATING DIET CHALLENGE **,302637.0,itsyeboi,3
I Signed My Roommate Up For GRINDR and He Had NO IDEA... w/ Ryan Swaze,122644.0,itsyeboi,2
"Throwing A Dart At A Map & WINNING Whatever It Lands On!! ($10,000 CHALLENGE!!)",317664.0,itsyeboi,9
i Paid Strangers To Roast My Friends!! (HILARIOUS YOUTUBER ROASTING CHALLENGE),135575.0,itsyeboi,12
I Only Ate Like Donald Trump For 24 Hours!! (IMPOSSIBLE FOOD CHALLENGE),287545.0,itsyeboi,3
Donating $100 For Every Kill To Random Apex Legends Streamers on YouTube!!,78154.0,itsyeboi,9
"i Paid Celebrities $1,000 To Shoutout PewDiePie! (PewDiePie vs. T-Series)",204277.0,itsyeboi,12
I Signed My Roommate Up For MILLIONAIRE'S ONLY Tinder.. w/ Ryan Swaze,224182.0,itsyeboi,5
Siri Decides EVERYTHING I Buy For 24 Hours!! *SIRI CONTROLS MY LIFE*,194385.0,itsyeboi,12
"Last To Leave The Straight Jacket Wins $1,000 - Challenge",717315.0,itsyeboi,9
"First To Get 100 KILLS In Fortnite Wins $10,000!! (Fortnite Battle Royale w/ Team ALBOE)",516950.0,itsyeboi,9
I Only Ate At The Worst Reviewed Restaurants In My City For 24 Hours!! (1 STAR),628791.0,itsyeboi,3
I Only Ate Prison Foods For 24 Hours!!,545143.0,itsyeboi,3
1 Point = $1 DOLLAR ($1000 MINI BASKETBALL ARCADE CHALLENGE!!),211723.0,itsyeboi,9
I Tested Food Hacks Used in TV COMMERCIALS!!,333387.0,itsyeboi,3
"1 Rep = $1 DOLLAR (10,000 PUSH UP CHALLENGE!!)",734981.0,itsyeboi,9
24 Hour Bird Box Challenge!! (BLINDFOLDED),250671.0,itsyeboi,9
ITSYEBOI FUNNIEST MOMENTS OF 2018 - YEAR IN REVIEW!,80240.0,itsyeboi,5
I Only Ate Foods SIRI Picked For 24 Hours!! *SIRI CONTROLS MY LIFE*,617471.0,itsyeboi,3
Buying Everything You Click Blindfolded!! + UNBOXING PUMA RS-X TRANSFORMERS,242465.0,itsyeboi,11
Buying Every Christmas Item Wish Recommended Me!! (TESTING KNOCK OFF CHRISTMAS PRODUCTS UNBOXING),178103.0,itsyeboi,4
"First To Finish These 25 IMPOSSIBLE Fortnite Challenges Wins $10,000  -  (Last to Stop Part 2)",922084.0,itsyeboi,9
i Paid Celebrities $1000 To Sing Christmas Carols To My Friends!! (YOU WON'T BELIEVE WHO WE GOT!),367003.0,itsyeboi,4
Last To Stop Bouncing On The Trampoline Wins $1000 - Challenge,1128414.0,itsyeboi,9
IMPOSSIBLE TIK TOK TRY NOT TO LAUGH CHALLENGE vs DEREK GERARD!!,1047816.0,itsyeboi,9
IMPOSSIBLE TRICK - HOW TO CUT A WATERMELON WITH PAPER! *TOP 5 BAR TRICK BETS YOU WILL ALWAYS WIN*,1716461.0,itsyeboi,3
RECREATING THE CRINGIEST TIK TOK VIDEOS!! (WE WENT VIRAL),463053.0,itsyeboi,9
"Last To Stop Playing Fortnite Wins $5,000 - Challenge",6056238.0,itsyeboi,9
"Buying Everything You Touch Blindfolded!! **$5,000+ SHOPPING SPREE**",1042871.0,itsyeboi,12
IMPOSSIBLE TIK TOK TRY NOT TO LAUGH CHALLENGE!!,4155251.0,itsyeboi,9
UNBREAKABLE LINE-X BASKETBALL EXPERIMENT!!,208986.0,itsyeboi,9
Can You Spend $1000 In ONE Minute On Amazon?? *BUYING EVERYTHING CHALLENGE*,419349.0,itsyeboi,9
Last To Leave The Box Wins $1000 - Challenge,749883.0,itsyeboi,9
Buying EVERYTHING In A Vending Machine Experiment!! *EMPTYING ENTIRE VENDING MACHINE CHALLENGE*,461416.0,itsyeboi,3
100 CUPS OF COFFEE!! *DUNKIN DONUTS SIP PEEL WIN JACKPOT CHALLENGE*,178623.0,itsyeboi,3
"Spin The Mystery Wheel and Buy Whatever It Lands On! ($1,000 CHALLENGE WISH, ASOS, AMAZON ETC.)",379767.0,itsyeboi,9
"*UNBOXING* Throwing a Dart at a Map and BUYING Whatever it Lands on! ($1,000 CHALLENGE WISH, AMAZON)",261132.0,itsyeboi,9
100 MCDONALD'S CUPS EXPERIMENT!! *MONOPOLY HALLOWEEN JACKPOT CHALLENGE*,398353.0,itsyeboi,3
I Bought $500 Worth of Lottery Tickets And This Happened.. **WE GOT SCAMMED?!**,215718.0,itsyeboi,12
I Bought $1000 of Lost Luggage at an Auction and Found This.. (iPhone XS?!),358266.0,itsyeboi,12
DONT Hit the Person in the Mystery Box Challenge!! (Paintball Edition),338529.0,itsyeboi,9
I Bought A $2000 Wish Returns Pallet AND FOUND THIS.. (Mystery Tech Return Pallet Unboxing),937744.0,itsyeboi,11
FANS PAID US $5 TO DO RANDOM THINGS ON FIVERR (TGF BRO ROAST AND BURNING YEEZYS),191560.0,itsyeboi,12
